,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.9735217808658063,0.9394734974353148,0.989026832920062,0.9374628781282566,0.9853494862466212,0.9654936392153575,0.9516767307814368,0.93442613436996,0.9645923423962656,0.9356513805335213,0.9585105764651106,0.9795666617728814,0.9459483845857856,0.9505587018832353,0.9610875614266495,0.9746968522404263,0.9366129252533257,0.952686319317474,0.9531023017690256,0.952049712098907,0.9517404668860239
1,0.9791979860528477,0.9987290534052405,0.9790818292070602,0.9644605074601635,1.003111244281212,0.9790218086754938,0.9908200823494392,0.9942723825086682,0.9760105782327677,0.9835038830821361,0.9873499261551927,0.9972300524014646,0.9805375640435388,0.983993508461854,0.9878690769632582,0.9825259994642391,0.9765205468970619,0.9859436948266866,0.9816234875401815,0.990790665920638,0.9807242209368925
2,0.9952005293280479,0.9904133577843658,1.0024235520638165,0.9909551307255983,0.9975738524273428,0.9937597667729502,0.9794502309887637,0.9987717293897517,0.9859517335689479,0.9928576607742887,0.987787543057733,0.9982436187386362,0.9909445432596756,0.9833931892880562,0.9945260499549992,0.9958119757714566,0.9892851584527854,0.991052010750957,0.9908044101874279,0.9971970762936945,0.9983202838553922
3,0.9889103972181924,0.9969885574164525,0.9905819774862694,1.00900182177582,1.0179318653566767,1.005931639459866,1.0119863011424646,0.9957728526642379,1.0248947060250562,0.9939807518362145,1.021619232967195,1.0116760507498164,0.996213122423442,1.0171596624619401,1.0106724304473742,1.0174551430181913,1.010266746106184,1.0076975514179178,0.9989809693401337,1.0146751122111775,1.0029999236833285
4,0.9982791285688084,0.996507799600747,1.0206131121333544,1.0013433764937028,0.987890469179826,0.997106620509397,1.000158831736028,1.0046458304698793,0.9995739038608686,1.0181244520209114,0.9984291643290232,0.9913067065256048,0.9890073370963343,1.0079739708642736,0.992861255642976,0.9935096925348564,0.9946022963407296,1.0032465395398733,0.9947378893193893,1.004412430333437,0.9983830051792666
5,0.9985849634186249,0.9995204698215744,1.0112531029989158,1.010607301220746,0.9975553725865165,1.0134468406596153,1.0018442843198694,1.004931946312204,0.9926435163129186,1.007457448019521,1.0020748849063141,1.0176394969400797,0.999549381683631,1.0023672154814027,0.9980729442393618,1.0240668961755266,0.99606346836511,1.006313479328423,0.9996092550197285,0.9931201894842528,0.9997020657434408
6,0.9896359494263722,0.9932940920190708,1.0021979172003925,1.0045677338507253,0.9790354903855143,1.008504936587067,0.9910081216808012,0.9910266579314497,0.9775942304423959,0.9868545456145309,0.9922254999457014,1.012662969976866,1.0012575941590114,0.9858292830104222,1.000328733024614,1.019266055402379,0.9840172661195733,0.9935934920335946,0.9978030006176742,1.0083025519860305,1.0132752971540822
7,0.9982425487220234,1.0087755964556198,0.965257504155139,0.9949720826140657,1.0078808507867385,0.9897942974580596,0.9906254824507766,0.9921836242941646,0.9849181712622913,0.9834995302157543,0.9880195734709387,1.0026022517750166,1.0041465141730694,0.9844304676664141,0.9986719879189792,1.0055579368609118,0.9922323858051463,1.0047441216627055,1.0144775580754894,0.9864014431849971,0.9963158795826583
8,0.9982670147648941,1.0027091387093792,1.0333844328317876,0.9974139970120379,1.0167147471923115,1.004340733713461,1.0060220609976596,0.9940252501017042,1.0028041583701814,0.991189975733425,1.004464835323017,1.0110864454052064,1.0036029466141232,0.9947005738191969,0.9973530220928039,1.0130760429174965,0.9879385974663651,0.9976045912936693,1.0026704555484032,0.9758114865817736,0.9962751808127276
9,1.029536281415093,1.00126157715955,1.0077658885677896,0.9887873729919058,0.9955428846730007,0.9926463575936033,0.9975095383651081,0.9808159887477623,0.9832619589734343,0.9978652978456044,0.9853413584970389,1.0280254802805293,0.9970507593831945,0.9940736499192543,0.9867869172504987,1.0052380050071505,0.9854137995951792,0.9885303333302666,0.9878295748065105,0.9802712517304567,0.9884587356027185
