,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.9928937803894249,0.9514892525695472,0.9424149009624153,0.9441232363743383,0.9497012339837542,0.9455149854484285,0.9632583773659262,0.9524189239024539,0.9510187949993756,0.9612715184810741,0.964311764095399,0.9619751886392834,0.9609751633534109,0.9647050921051373,0.9618132124026841,0.971389109739338,0.9489455097771816
1,0.9773885955938734,0.9557111974800178,0.9497837810225964,0.9549824233849645,0.9541682231425196,0.95166065450687,0.9790282818666951,0.9684914701582982,0.9638393340659078,0.9705788765276944,0.9673160486605942,0.9632640927670345,0.9706303954098104,0.963373937482119,0.9682212075998694,0.9805199938100958,0.951521649510182
2,0.9954502914993851,0.9926165661989228,0.9894179876689442,0.9909788338222977,0.9918391079198621,0.9902336076369147,0.9921045217946078,0.9895413005122294,0.9905206955449892,0.9938997361641021,0.9953800239831907,0.991354989126304,0.9948733471437559,0.99511733634763,0.993670425980052,0.9956743955649677,0.9938143140797975
3,0.9949831319426204,1.003450833604809,1.002621058561667,0.9992523716208512,1.0007194668870807,1.003029499512121,0.9966965895788557,0.9988608186560001,0.9921912475915177,0.9944956471706975,0.996724083384152,0.9982651915425537,0.9937196798045114,0.9985583707818573,0.9951130990453797,0.9968168727575804,1.0021942308407779
4,0.9987654989610848,1.001392967840717,0.9994051611974323,1.0043333351186137,1.0007212723621353,0.9991098200425957,0.9995051818768091,0.9931537235372766,0.9956545954271867,0.9977921796163827,0.9938381722541384,0.9998925916796778,0.9966635765311713,0.9980011904790781,0.9990052732498228,0.9978385968877058,1.003705643118918
5,0.9951015510695413,0.9980139609443265,0.9990084042552517,1.0004794576963163,0.9982543374162118,0.9988496562996998,0.9942964848088208,0.9974573273095743,0.9923432897215778,0.993976637180732,0.9998138844316335,0.9966785952136854,0.9965455504817051,0.9944617674544616,0.9915848526233716,0.995446718825383,1.000526246780342
6,0.9946201078173035,0.9987559094930658,1.0009777935789705,0.9937367033216552,0.9976698493278167,0.9989330070240008,0.9992267174641484,0.9970947896629662,0.9986247100273751,0.9975844968109491,1.0014897851084947,1.0022058050303808,0.999889214263929,1.0041425999515137,1.0020468156398847,0.9960617840247693,1.0024093841191923
7,1.0078529054304168,1.0003574029327098,0.9972160666993195,1.0037238769535444,0.9977808510185997,0.9987342589932552,0.9945660417107858,0.9953921429290759,1.0009849799857138,0.994875252021007,1.0000456094538381,1.0025523510465875,1.0019745872869772,1.0011118872537133,0.9963896839141612,0.9956732478542107,1.0014879617258987
8,1.001152319963876,0.9987643580256415,0.9986361000151031,0.9988189177332268,0.9985744444920608,1.0007292857434522,1.0000130407662458,0.9998327985776008,1.0045750217019576,1.0022156951657801,1.0005759429316545,1.001078847769873,0.9965162342030001,1.002449171763215,0.9989565773035433,1.0006407578981678,1.0012190516790123
9,1.001797744221612,1.0041746104623912,0.9994897443548554,1.0085251374487814,1.0023781159839493,1.0035582675813157,1.001088817652332,1.0026609550747638,1.0018466388005687,1.000028699542602,0.9995497070308749,1.0055751732863583,1.0063275667473714,1.0045606178140891,0.9999154137892267,0.9978919978348388,1.002043540772946
10,1.0030315154897633,1.002658827815524,0.997519282636346,0.9946904019938457,0.9985779832086791,0.9999900840298506,1.0001471960346853,1.0027481396026052,0.9978996978375234,0.9978626040446561,0.9995481256622497,1.0019898736058843,1.0016047597702038,1.0019636831321233,0.9951096821242035,0.9982740178336615,1.0025422278213671
11,0.9999702587962324,0.999579918580769,0.9970613063809693,1.0009980090307005,0.998230709654488,0.9979484948899945,1.0012573502621296,1.001910236935693,0.9998148320082846,1.0000193324621784,0.9985993981158805,0.9974447816668034,1.0018567401458978,0.9944840934884881,1.0036535500795063,0.9992600686397116,0.9985963416478695
12,1.0027856835863762,1.0013212822154234,0.996751042172943,1.0020998967103814,1.000800434176313,0.9994029729938598,1.0057567069669509,1.0039118510354357,1.0032366320907202,1.001891979316924,1.0028154957998574,1.0044147607119922,1.0123462218325654,1.0061446442857127,1.0030903493026235,1.001290675072021,0.9999706179330475
13,1.0008622018251228,1.0053941192424942,0.9999883742686779,1.0065190735921743,1.002520123799704,1.001543209096854,1.000920899280842,0.9991321045399176,1.0013810499016695,0.9996306078162408,0.9983435708618253,1.0016398440630268,1.0024454834094867,1.0001314152428518,1.0030205086805235,0.9986357130316913,1.0015936729759056
14,0.9977858657099156,0.9995348091803103,1.0025839875937161,0.9949826689460735,1.0015230497691607,1.0005617113171927,1.0020642665560844,0.999510721851186,1.0028766308624821,1.002932768079238,0.9979929448680176,0.9979542857557988,0.9949012583940706,0.9948025299841835,0.9987180805860976,1.000762862724548,1.0006847020832355
15,0.9990790267778871,1.00220218304776,1.0018231590245037,1.0073420661081645,1.0009534874206147,1.0025279720524747,1.003640930928738,1.0035230807534183,1.0016480582456522,0.9982929897403482,1.006568704598469,1.0047512525111637,1.0014573327433565,1.0046058955440078,1.005061596539061,0.9990039622835046,1.0008886058586615
16,1.0000433068892562,1.001658279442767,1.0025348681048416,1.0038303865594942,1.005564396788082,1.0025322398971657,1.0000593806639948,1.003060850238606,1.003372841617246,1.0026090521146542,1.0061800388790263,1.0020476612009466,1.0025299149301117,1.0018977528719906,1.0026714535808692,1.0051760572733899,1.0004395058917543
17,1.0038521653188879,1.0011858679997296,1.0034430720526442,0.9991116541371697,1.005155253545482,1.000581517995432,1.003224602524698,1.0073867162741716,1.0051628843225517,1.0040747810391581,1.0013218497222764,1.0037262120987245,1.0019102960544275,1.0019838520309723,1.0047480193931115,1.0030011596769297,1.002323500300677
18,1.0054410229714836,0.9976194745242098,0.9961729578945513,1.0037697355830075,1.0010658162003678,0.9960454676764414,1.0032923488139798,1.0017605661441555,1.0014995567924165,1.0026637218139796,0.999824864720168,0.9997176402870056,1.0000915511960373,0.999708681586362,1.0052489911536253,1.002745989411959,0.9989514850160466
19,1.0049771005633448,0.9994039985043007,0.9990311193824117,0.9947039774214282,0.9998796263940337,0.9986057422172854,1.0011810164919752,1.0010972225147563,0.9980550099643316,1.0035741054116476,0.9994443278579842,0.9996447947292801,1.00015361864474,1.002707779763596,1.001085671021612,1.0031964584243922,1.0004006456066834
20,1.0024279205934696,1.001607765572499,0.9970390252999978,1.0005764310173437,1.001556998520215,1.000019762272526,1.0027965095123632,1.0035584224758356,1.002559181761016,1.0000482480338002,1.003514618982492,1.0056829244576553,1.0055784584268281,1.0069957426849703,1.0052844429585908,1.0017701490744304,1.0008807841568093
