,0
0,0.9709287246812396
1,0.9806494383672306
2,0.9962161870223375
3,0.9986121414539179
4,0.9970989938343098
5,0.9988574583301038
6,0.9982454334018459
7,1.0008870100245055
8,1.001048363137309
9,1.001692173025456
10,1.00198428806069
11,1.0020326749693231
12,1.0036040475273622
13,1.001702907338704
14,1.0017852717783233
15,1.001125009432849
16,1.0025467963518553
17,1.0017796660091103
18,1.0029125059933521
19,1.0013091149447666
20,1.0022038607748345
21,1.0024538311044646
22,1.0006238928339695
23,1.0016580195975544
24,1.0015491359881603
25,1.0008983413522126
26,1.0022788088532923
27,1.0007590189315425
28,1.0056498520459247
29,1.001142319533513
30,1.0007832615882095
31,0.9999448111651714
32,1.00217196908066
33,1.0008555281248401
34,1.0020612486000482
35,0.9990200366499343
36,0.999409458556657
37,0.9994975320776402
38,1.0030830523384184
39,1.0023110134651598
40,0.9998393700222169
41,0.9998713609651053
42,1.0000863140465528
43,1.0024599189022778
44,1.0017093758570086
45,1.0027866673791388
46,1.001639957713723
47,1.0012785076022679
48,1.00180442157163
49,1.0024636642173865
50,1.0007071507042338
51,1.0011025016914767
52,1.0205476361372758
53,1.012056968917197
54,1.0194193342966538
55,1.0281929527513927
56,1.020293457535224
57,1.00685946890216
58,0.9979939281376597
59,0.9928461477047328
60,0.9940387130656134
61,0.9927967877496724
62,0.9897654057026855
63,0.9848571545856829
64,0.976675890055051
65,0.9797243312677738
66,0.9821933095903657
67,0.980617658897776
68,0.9818051982773845
69,0.9857450428073474
70,0.9871956536329469
71,0.9875141884376053
72,0.9860738508955429
73,0.987391476933795
74,0.9880635571926454
75,0.9873298175641497
76,0.9887530881231812
77,0.9885331953450921
78,0.9875420289249633
79,0.9873403136679302
80,0.9873552736102774
81,0.988001018690754
82,0.9873006600935679
83,0.9858078331117244
84,0.9858028214078257
85,0.9873582655245782
86,0.9896395298752197
87,0.9886389575946241
88,0.9893359114497358
89,0.9900233271544352
90,0.99142291942065
91,0.9895469889942322
92,0.9904336416540377
93,0.9899035065235698
94,0.9916763905827088
95,0.9912784426081822
96,0.9890697184078423
97,0.9919349726847653
98,0.9917411466253381
99,0.9939841577910866
100,0.9917223069569754
101,0.9945341933161365
102,0.9900011471405542
103,0.9939858334701912
104,0.9924812474238203
105,0.993128355441473
106,0.9945423728025886
107,0.9945694228549488
108,0.9949029453488442
109,0.992098172524395
110,0.9941149799057519
111,0.993882948918851
112,0.9920483476320843
113,0.9929921846074914
114,0.9941674802208555
115,0.9964707846823226
116,0.9930227144963713
117,0.9945814915240017
118,0.9948696143614482
119,0.995130786780864
120,0.9951453553236049
121,0.9967233153379584
122,0.995626056351697
123,0.9994839217678616
124,0.9966351845430489
125,0.99642409387316
126,0.9973007833661847
127,0.9991685739038333
128,0.9965492201776127
129,0.9980746639657558
130,0.9967802289428799
131,0.9967225987675923
132,0.9946700068410466
133,0.9973879737008191
134,0.998576783252849
135,0.9956889646797074
136,0.9988952179461086
137,0.9954910824950978
138,0.9955717329265296
139,0.9973226330261901
140,0.9964707166973698
141,0.9952669776036595
142,0.9966630945055805
143,0.9944740286644765
144,0.9979007585097074
145,0.9981925360055707
146,0.9968800682093568
147,0.9971411795153016
148,0.9968360182001632
149,0.9969608697221766
