,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.9583423417450226,0.9748190932151842,0.9620138741107404,0.9644468270079588,0.9624014224416632,0.9491143134010168,0.9556301234166691,0.9520342535849461,0.9534055275450832,0.9683455955916808,0.958662917584338,0.9592441092342527,0.9575250147358835,0.9590981964427638,0.9556785764165602,0.9532754217556657,0.9579940705828016,0.9498734582183613,0.9471473297483689,0.9499040765260711,0.9568234685972522,0.9506494769952186,0.9529943137193747,0.9548768953236211,0.9765992090351963,0.9516266540863738,0.9837736071974282,0.9747443248550769,0.9836622396036006,0.9681159158134692,0.9835249543754573,0.957869842289602,0.9468269038076451,0.9754935034443848,0.9417866549809725,0.9763074756504729,0.9461353575424639,0.9772628183234625,0.9566023852892956
1,0.9966891615135735,0.9928401851091812,0.978835719547786,0.9830668981589317,0.9633837458793983,0.9713883964519572,0.9676581732966988,0.9647496760724946,0.9638855564899008,0.97576804589026,0.9751893700496237,0.9578100576830011,0.9503006894269703,0.966906061555931,0.9474527941897345,0.9653961798421541,0.9647380200242864,0.9633412148822033,0.9614821598135075,0.9589124346475104,0.9621574654444018,0.9622911494482833,0.9637130756871881,0.966121572695208,0.9801625596765026,0.968177652321493,0.9863153820174796,0.9811593046397702,0.9790373469829469,0.9671320429490798,0.9964419411211565,0.9633507459884219,0.9683149617289514,0.9834261796563394,0.971676991615064,0.9804184759775716,0.9521868540265274,0.9812648203471624,0.9630751574220425
2,0.9936029041993548,1.004997313873273,0.9968261077513875,1.0010189933351887,0.9971962889000936,0.9941239262396265,0.9987177370208257,0.9943119950494458,0.9959478591163021,1.005699574757264,1.00391169812786,0.9924568560794655,0.9888312918654859,0.9970278632515523,0.989296161212774,1.0018084273760124,0.9961557209222457,0.9975671000296923,0.9954166833080336,0.9913017644665316,0.9941842785296986,0.994349722086527,0.9955145938887414,1.007191407245098,0.9954942761371709,0.9879803481414585,0.9974478563000142,1.0080242145675564,0.9964859004630123,0.9994324561009615,1.0010475063307185,1.0039146099452287,1.0010034841951532,1.0023815963458855,1.0079547279144323,1.0002720700734689,0.9931603304384247,1.0022553665923493,0.9954794740783088
3,0.9765166683838578,1.0029423693351982,1.003274294976764,1.0037922565633315,0.9997114507005599,0.9868411175728191,0.9985283173391214,0.9988836686532238,1.0032024415664635,0.9911937683545555,0.9939754101900645,1.000787812366895,0.9959583420672813,1.0106200955724727,0.9974603681170865,0.9993598168487362,1.002347195550852,1.0019753313226942,1.0034553419698706,1.0006650714356167,0.9964868709031216,0.9967431835976295,0.9963366863682365,0.9974732081436317,0.9980544429815987,1.0002765853347153,1.0000921865361463,1.0008508740916553,1.0042493619207766,0.9976531141414865,0.9895506406554269,0.9928578573259352,1.0033606749296433,0.9994772166238748,1.0017799404094339,1.0016520177277837,0.9992935228988932,1.0018397366211675,0.9977366637813715
4,1.0195292059976455,1.0162905709464758,1.0075394385400809,1.015014736973047,1.0079505658506862,1.0119899098363763,1.0024273912328352,1.0001528968340903,1.0002487156415985,1.003373308054561,1.0123729409910984,0.998750438884219,1.0006756088330266,0.9987750264277514,1.0018588328002556,0.9975960611843355,0.9986084259135467,0.9958395881438699,0.9960418560203604,0.9944901165684819,0.9989424831000635,1.0002073455223963,0.9980021807418152,1.0200503584967644,1.0015366832971837,1.0022662920216203,1.0052042477365526,1.0003133934867259,1.0033243411739645,1.0006962938485608,1.0118160715257491,1.005099848370416,1.0031467575755073,1.0014763838874312,1.0163191126920237,1.0050130421544505,0.9995420801109686,1.003673190151026,1.0003857980959525
5,1.0013880314175612,1.0020426526162791,0.999575362489785,1.0007782852113627,1.0033895627260154,1.0011557935978757,1.0107938054369896,1.0052852411685886,1.0138451188751065,1.0055757665028686,1.003105995087151,0.9991846684371976,1.0010416950963634,0.999980346591817,1.0006180986857058,0.9997760312445231,1.0036578429986267,1.004700216959688,1.0025357973848745,0.9965821423274247,1.0010067474090625,1.0034944477110808,0.9965756379870881,0.9990785814543224,0.9993845442670461,0.9949527483415883,0.9999695654538759,1.0021524020710144,0.9981317608111042,1.004758804418942,1.0054939721524723,1.0027103038899794,1.000175205657045,1.0002000539589886,1.0140911779609685,0.9983469530603644,0.9977653080842239,1.002366810196877,0.9985946588622944
6,1.014986466057675,1.0040043904904168,0.9990432514514737,1.001178899456777,1.0051690615918787,1.0033123743580266,1.0045514590757336,1.0013863976864996,1.0061990403583958,1.0055030132183236,0.9977825032809936,0.999863576427776,0.9974222885552562,1.0017394435715428,0.9936017028930048,0.9965140746987414,1.0013842970421936,1.0003315016418566,1.0024006433096357,1.0013952772880672,1.0023141492348169,1.0014357662918547,1.003735376599087,1.0026242736068371,1.0011739924928047,1.0090197554873992,0.9957697324886458,0.9980284613208602,0.9972211308183497,0.9946946423036985,0.9989307065610615,1.000240150856854,1.0016123605507017,0.9975164603595084,1.000941196589027,1.00152843022294,1.0012768378029553,0.997770965735429,0.9981523214207781
7,0.9990463256034509,1.0010000595030246,1.0038557535299903,1.0065054088591052,0.9991105537516041,1.008962688584467,1.002956038119534,1.0027700395428192,1.0027562255853002,1.0024697139913166,1.0074303005851797,0.9983669357217267,0.9997009541817086,0.997823018730306,0.9991550311963849,1.0073098554431903,1.0024506663064077,1.007744669122034,1.0087268476302018,1.001022892413298,1.002528002182729,1.0039155071162555,1.0024475596549576,1.0077755947133022,1.0005662220917897,1.005929892647507,0.9991481940890986,1.001695061669588,1.0041354687847661,1.0147048270434507,1.0144555477059474,1.01031198517496,1.0068428369903772,1.0001652220153165,1.0046271759971006,1.001426941836861,1.010876004246762,0.9991066131043985,0.9976515465338216
8,1.011965964034023,1.0076491156841896,0.9975669825307792,0.9953645450719883,0.9986131801136634,1.0032808110570133,1.0002618181023886,1.0052416238159323,0.99640544112761,1.003558020998913,1.0012614411647005,1.0029540916439434,1.0056399434720207,1.0129568312011623,1.0075934410073,0.9982224775373927,1.0040972152290653,1.004594983919029,0.9986301727789515,1.0000162583278651,1.0056022931380297,1.0045888970456345,1.0044444792131042,1.0048929508060618,1.0024356413861009,1.0029378997730096,1.0016044704277545,0.9990479964838543,1.002053042858822,0.9962068685224532,0.9948212525195346,1.0057972927513363,1.0011444823668636,0.9953022452223652,1.0096677608616178,0.9976379349476896,1.001761917188776,1.0012439772084247,1.0003025107006578
9,0.9914608266960053,0.9869309003324425,0.9924803460710869,1.0041439241812007,1.0038934602535339,0.9981157085077769,1.005552796088561,1.0061772610644426,1.0066568161915581,1.0081302022155991,1.0017529126254654,1.0024251365535857,0.9975281426906938,1.0044273343555254,0.9960541470249344,1.0001356240290105,1.0005120678491748,1.0001045398594766,0.9938775184076687,1.0017329585656283,1.0023065052261404,1.004125973601361,1.00773140292091,1.0005567987168165,0.9989623394959396,1.0051100971173899,1.0039064523098753,0.9969807620271451,1.0006025710759263,0.9988005810142304,1.0045664239428,1.0009237581296315,1.0031868600513492,1.0024288267333221,0.9988577430921325,0.9980421792191702,1.0035624669069452,1.002876343751169,1.0039175727788598
