,0
0,0.9599286638925231
1,0.968960999866859
2,0.9975935677812547
3,1.0043691939791648
4,1.0058458477925847
5,1.0018029440019283
6,1.0013466792904973
7,1.0050822194596807
8,1.0057823403895836
9,1.0007413571258725
10,1.0057011618021479
11,1.0024011962634196
12,0.9980746182920445
13,1.0001657806861315
14,0.9980184097558769
15,1.000352372732386
16,0.9998437889826494
17,1.0035904688935107
18,1.003715495581549
19,0.9982339822197398
20,1.001115469105987
21,1.003336447558267
22,1.0029006440455321
23,0.999580356764066
24,0.9966849675153455
25,1.0051174931019862
26,0.9997173145285577
27,1.004483875124505
28,0.9967790459617938
29,1.0054182266032126
30,1.0031903872909362
31,1.0062360524853868
32,1.0021371198988704
33,1.0068360747416483
34,1.0013628921524378
35,1.0011917107894175
36,1.0005202480628599
37,1.0050591120916064
38,1.0037521883904768
39,1.0001239087454783
40,1.0079102767011265
41,1.005752746491281
42,1.001231070272385
43,1.0007288468475322
44,1.0036950246594125
45,1.0026721952601076
46,1.0017059761141762
47,1.0042974752331217
48,1.0031932134861405
49,0.9998994887957633
50,0.9966580899253857
51,1.0041373751522642
52,0.9693601307534618
53,0.9751125764659263
54,0.9727698542763394
55,0.9992999179455792
56,0.9880812080164219
57,0.9727142506817033
58,0.9697863353350066
59,0.9878876385507268
60,1.0310587959046977
61,1.020967773255121
62,1.0317459099350794
63,1.0312610181388606
64,1.0504202345436713
65,1.0619011371480183
66,1.0574810342589769
67,1.0543112568842057
68,1.046239514050736
69,1.0484730925046237
70,1.0471650232830005
71,1.045283575880449
72,1.038853546194053
73,1.0374129361216573
74,1.0299874310557504
75,1.0277837149991962
76,1.0267257429691923
77,1.0246580549120827
78,1.0234534031100735
79,1.025329943537899
80,1.0196583856393164
81,1.0200784648899033
82,1.0172288547684123
83,1.020038954487658
84,1.019983858293996
85,1.0163706775450558
86,1.0170726299510087
87,1.014508609945421
88,1.0195932540464727
89,1.013340359055083
90,1.0171949693693576
91,1.0197766598528446
92,1.0126845216959555
93,1.018286058197511
94,1.0170410492905035
95,1.013639018346763
96,1.0170072736831108
97,1.0126195155050746
98,1.0181479758343652
99,1.020318820876149
100,1.0157064049582143
101,1.0164126436650822
102,1.0185910319434501
103,1.0112056670986411
104,1.014171918432713
105,1.0128850328034107
106,1.0100320739182027
107,1.0064754983315847
108,1.0104247996061466
109,1.006721288220081
110,1.0084423032004581
111,1.0068285466219438
112,1.0095823484299118
113,1.0108236630871796
114,1.0118168481266239
115,1.0086548567266664
116,1.0046763989060177
117,1.0087643545202465
118,1.0050867955569904
119,1.0042423442290156
120,1.0066226591598508
121,1.004227561297347
122,1.0029246488577768
123,1.0037170120224281
124,1.0022376956424037
125,1.0095673047188969
126,1.0066788713091777
127,1.0057185328045317
128,1.0087858587114977
129,1.0034710187576634
130,1.0048127238694327
131,1.0036631402506624
132,1.005718567794688
133,1.0071130115923648
134,1.00630212476988
135,1.0026767007218609
136,1.003660915224102
137,1.0023200894507993
138,1.0020113826684314
139,1.0090668847813744
140,1.0061073953122728
141,1.0116434338977949
142,1.006482790913141
143,1.0052665570278434
144,1.0071000568969544
145,1.0060350572134769
146,1.00544036056435
147,0.9992059523851685
148,0.9993432579043174
149,1.0060294034432988
