,0
0,0.9581305908581867
1,0.9641458919405378
2,0.9927345577051738
3,0.998099540781355
4,0.9987516929518087
5,0.996637571912508
6,0.9991452630980245
7,0.9994540651299892
8,1.000279327396083
9,1.0024360440234634
10,0.9997740060378336
11,0.9994520836932705
12,1.0028253674237146
13,1.0013942336252357
14,0.9994219496624301
15,1.0025511943633993
16,1.0027181168790704
17,1.0030702002639436
18,1.0009188159873998
19,1.0004201302890472
20,1.002464552105932
21,1.0013880097330976
22,1.0000010928872767
23,0.9999158147705491
24,1.001113609911158
25,1.0025811549238868
26,0.9999596953913067
27,1.0001933569299941
28,1.0037943535362202
29,1.001005511630432
30,1.0008621737917904
31,1.0011887368005805
32,1.0011585112386114
33,1.00032831432471
34,1.000686830561918
35,1.0017117306296144
36,0.9989680386093698
37,0.9992411818964801
38,1.0038594824449636
39,1.00193838317337
40,1.0021224513566451
41,1.001384648891224
42,0.9993336176106796
43,1.0025387752117347
44,1.0037441390526312
45,1.0027479127439916
46,1.0006006455218595
47,1.0028975163488854
48,1.0037551856342974
49,1.003047964544393
50,1.0039538263910601
51,1.0023631295925781
52,0.994068863131198
53,1.0046929433573284
54,1.0173222823820443
55,1.0232863888673742
56,1.0218895247973752
57,1.0250858710850999
58,1.0223911687711382
59,1.0293884305016394
60,1.0310285721763324
61,1.03313731375115
62,1.0342882202458827
63,1.04023763395459
64,1.0420549544439024
65,1.0403983919344937
66,1.0402595763967886
67,1.0402111363994064
68,1.0366156739937504
69,1.0366928819487502
70,1.0342920275392957
71,1.0334833164259414
72,1.027312943334218
73,1.0283973421416703
74,1.0268121409827446
75,1.0253952023811983
76,1.0191924149026936
77,1.0162584385302014
78,1.0143790952449012
79,1.0127919574017163
80,1.0112760120298439
81,1.0091254856677072
82,1.003988421864213
83,1.0055192549523078
84,1.0026927127247096
85,1.00467864873964
86,1.0036994189843724
87,1.0048218669818805
88,1.0020422624833178
89,1.0040556371502458
90,1.0056561122073366
91,1.0038085361937927
92,1.002300175492816
93,1.0030109114163515
94,1.0033670621309738
95,1.0042582196208207
96,1.0032594367419791
97,1.00688084457484
98,1.00338886593998
99,1.0069697318156439
100,1.0057429167211431
101,1.0036739954302272
102,1.0051358294737398
103,1.0056879573411988
104,1.0037292067930192
105,1.0061020841664958
106,1.004025587496487
107,1.0032153807612334
108,1.0065742731047596
109,1.0036257587743613
110,1.0045926971083992
111,1.0053597790533555
112,1.0050521266372976
113,1.0045730677332443
114,1.0051036995885423
115,1.005421223953982
116,1.0046599609021543
117,1.005806966226746
118,1.0037217413938517
119,1.0035165625690017
120,1.0036735040244924
121,1.004959293585905
122,1.0022817844871452
123,1.0053947604314284
124,1.0035691648627196
125,1.004894773654923
126,1.001605578968678
127,1.0041926764543485
128,1.0053861122437837
129,1.0046975939539147
130,1.0028545263865287
131,1.0050121204301943
132,1.0015869597267053
133,1.002593598805548
134,1.0012404978324279
135,1.005688716922664
136,1.0032850791094092
137,1.0023736709186857
138,1.0007326716711087
139,1.0011842119557148
140,1.0028096129775275
141,1.0024447071169775
142,1.0030881229713318
143,1.0022177429551176
144,1.001882505636393
145,1.00400297147746
146,1.00181817721085
147,1.0039163788512375
148,1.0023992516075144
149,1.0028835072813365
