,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0051533846513538,0.9738721379016374,1.0428509274118187,0.9759844550683375,1.0234033858139486,1.0426870690313548,0.9821221393617461,0.9790524234428081,0.9917148915286299,0.9858742477736472,0.9927703401063475,0.9714589555013816,0.9776853729555753,0.9709062730723406,0.9852043507161705,0.9767461942381106,0.9853506314445964,0.9732832475506196,0.9754650167748288,0.9765883311849686,0.9658715404600435,0.9599749011342014,0.9701998750339172,0.9634642616536616,0.9598880301260586,0.9657802790444611,0.9633136928589313,0.9687059490369123,0.978237766349118,0.9663068204868117,0.9631186680835919,0.9580099477176259,0.9493707282983063,0.969113272364261,0.9607765099174665,0.9659792889151748,0.9668353386728783,0.9751215008586741,0.9437116208693362,0.9550497439738591
1,0.986814046558532,0.9769961708312423,0.984267114626827,0.9755890080441716,0.9840421462881715,0.9840011657132988,0.9931330993764438,0.987999943769794,0.9832079558365515,0.9886706890463445,0.9814162919343573,0.9749332008128871,0.9739567321069734,0.9668283675877979,0.9902946051652936,0.9852656203059106,0.9919344723688531,0.9753767199658179,0.9832633612042264,0.9974685688135595,0.9644824103860198,0.9708599398014626,0.9797881079109452,0.9716195899773323,0.9656222883378116,0.975750752260408,0.9718639692252017,0.9743869642632326,0.9755777431784693,0.9668423705484166,0.9642571704738986,0.9642760047293424,0.9550166386655179,0.9788117832596998,0.9621187104726998,0.9729804828383194,0.9698180393459934,0.9832632975733119,0.9482260957400513,0.9561546568831795
2,0.9958113331532435,0.9980120944528221,0.9974405057175418,0.9954020273402423,0.9988749064303093,0.9987859618698763,0.9987188281952057,1.0005465122813737,0.9997545775686606,1.0001866546761091,1.0000829460530642,0.9982109408809711,0.995389480126512,0.9934371329480939,1.0052450509033448,0.9959600203475467,1.0024182237664456,0.9978536645293112,1.0025019865298774,0.9947029449200895,0.9906858905095115,0.9945518338949888,0.9981949106064634,0.9946211385485071,0.9939991615034197,0.9947656026315228,0.9932160189857592,0.9948774438221967,1.0011582062331281,0.9937549601771107,0.9857465075789646,0.9901697891061607,0.9860082690996033,0.9963684767034119,0.9914245448626893,0.9956832159502196,0.994957192653495,0.9979360052312951,0.9838742254423676,0.9873553009659239
3,0.9958983032179062,0.9992269747474223,0.9924063485431834,1.0080554010284446,0.9945971243890179,0.9929652984357945,0.9940610174180764,0.9968513495312682,0.9981925931846853,0.9980636477832069,1.0010937115476735,1.0052595178127686,1.0062680576352574,1.0023121732690743,0.9987518064710905,1.0008384437424536,0.9972140972614355,0.9984716323585667,1.0024623469748344,1.0117822752672792,1.0009138368109198,0.9993558999610641,0.9986261672716964,0.9972244305297406,0.9981088870731378,1.0015919442029462,1.0015215416261378,1.0041713960822907,1.0015425791131005,1.0031532511545167,0.9964133638556374,0.9944843030290568,0.9950162209508763,0.9978314125284532,0.9997018184946262,0.9982963971678112,0.998927648724194,0.999677289499274,0.9956565313094414,0.9960760453620395
4,0.9985140913220755,1.001717010366661,0.9967565607082359,1.002692372478705,0.997945849221339,0.9956982713817984,1.0004738447451753,0.9991147982559994,0.9997937128239227,0.9993738522189674,1.001328225603292,1.0035135198173297,0.9992862141489934,0.9990913617893027,1.000021032758334,0.9983857148752323,1.0026399734052815,1.0002595259491112,1.002611867757765,0.9932259048720576,0.9989350075123036,0.9997520802958931,0.9986829103130584,1.0021181771139458,0.99901166353589,0.9994935768822335,1.0000553747342413,0.9930346059264743,0.9999477580514954,0.9981340937343707,0.9987456971913679,1.0006552373346598,0.9959492964530369,0.9972131610017327,1.0010916254687718,0.9986013512752234,0.9986379805447925,0.9977193513666358,0.9987882949396264,0.9960273480889286
5,0.9983036901411434,1.0032898521880722,0.9962851561705824,1.0082099171682364,0.9971739887894164,0.9968115967161539,0.9995823782405258,0.999575006169334,0.9986446078413548,0.9976186300085845,1.0011257811540675,1.0032276538815612,1.0034419153372522,0.999588207039404,0.9975040586282167,1.0003969972502251,0.9966820607419747,0.9987179535775025,1.003046492605919,0.9990206174091725,0.9975345904168521,0.9997488948461215,1.0001511541957038,1.0010934897608648,1.0025256141236707,0.9997891480847385,1.000637891821142,0.9991315948854108,1.000105503799934,1.0016386809524145,0.9962863539178838,0.9943445581599015,0.9974549801804679,0.9980092398812795,0.9990500858825748,1.0022799682232724,0.998443132519892,0.993544560934829,0.9963632712344159,1.0006505585320538
6,0.9992158332504176,0.9927991215047922,0.9974533453788963,1.000885588698869,0.9984739313703431,0.9984323481104173,0.9979993186413982,0.9974472567168982,1.000768287677864,0.998726337945714,1.0012175863132826,1.0011253794208836,1.002038132387366,1.0000476429537157,1.0007994830670326,0.9975368979542433,1.0004579213757514,0.9960727184447123,1.0006022840983335,1.0005446678391026,1.0007642746224317,0.998643334238986,0.9988350108221652,0.9982094235420439,1.0004711684943068,1.0016161806374018,1.0010092455411723,0.9989938050368047,1.000331113846456,1.0023868485822798,0.9989685035535077,0.996942372983474,0.9987171547857829,0.9976294619954733,0.9982219129963602,1.0034795132715326,1.003046168903784,0.9978125321170084,1.0038469103221994,1.0023623833081834
7,1.0015536159269178,1.00730429672249,1.0039069353328096,1.0003492342495577,0.9972541231538129,0.9996545026089356,1.0028108787188095,0.9984611595016438,0.9973746867458182,0.9972871026893221,1.0004335473736932,1.0018479486209715,1.0002620546828804,0.9998478076760198,1.0003308955005503,1.0045746862304465,1.0006154126924198,1.0038466714005427,1.0029002856442726,0.9912101526189953,1.000567296971353,1.0047571445253127,1.0020037942235718,1.0036704780397998,1.0016565921248741,1.0038958330352963,1.0025380862953033,0.9950984189785184,0.9958728894080372,1.0011816812796959,1.0030005729932212,1.0019355208629042,1.0002270027080624,0.9973519667967321,0.9986720947443849,1.0011890986213758,1.0056457114102517,1.0042521589104898,1.0021116759343707,1.0043012353870582
8,1.0010120721736402,0.9994143770482381,1.0004227790854168,1.0030324214167352,1.0006157356930894,1.0026570831467556,1.0017062404534043,1.0008675239711995,1.0024199967243694,1.0027413599219148,1.0010600837222285,1.0037985356492287,1.0005354519528311,1.0021011515266725,1.0026815744633268,0.9974079572945637,1.0024998584823812,1.0052572465025431,1.0022067624767972,0.996849077057105,0.9999520130689058,1.0049715277978262,1.0007632791081302,1.000737580913198,1.0017489362888357,1.0009291646909662,0.9995225631459101,0.9964202015024258,0.9983588269337609,0.9988077346996406,0.9994532227049583,1.0003986735602093,0.9995935787362884,0.9995812396164362,1.0028290026328102,1.0001541902530704,1.0031882606686344,1.0015162992316253,1.0066111342251054,1.011538983851645
9,1.001473302681634,1.001177228309884,0.9988926405295134,0.997834922627999,1.0014578488443973,1.0023765986025976,1.0055315614579279,1.004775428640352,1.0022158222990276,1.0031842986297863,1.001137902190427,0.9978128356824691,0.9976359184304934,0.9993389485249862,1.0038112027763626,1.0054966380899006,1.0019921721710006,0.9983443248280683,0.9999585796068028,1.0033865650053626,0.9972643440122537,1.0014412057500885,1.001958908728866,1.0045517535512,0.9998851427377007,1.0018634297742313,1.0030672238952352,1.0004292779690056,1.0018345571855145,0.9976323858316732,1.00132152268109,1.0014091034953518,1.0075929862097524,0.9990737484480561,0.9985874997236937,0.9997087733621297,1.0009566993659123,1.0052783075924392,0.9979091204297973,0.9897042231274853
10,1.006831470121273,1.0014701754727038,1.0028341909408185,1.0039047378057513,0.9995825932883171,1.0030411655922689,1.0009449461816378,1.001784526968573,1.0031928990357026,1.0036016661312472,1.0008244976642178,1.0031307038292614,1.0055947355604364,0.9996797604431551,1.0013551845301554,1.0021862829272186,1.0023135888964438,1.0010381899191987,1.0002180595970063,1.0043366566385674,1.0009799702113067,0.9981485554979057,1.0017442649608594,1.000650667436211,1.0005832477995062,1.0033641840371164,1.0024434426164026,1.0060157218062507,1.000853775370482,1.0016405560668227,1.0025414503853523,0.9993634622570587,0.9997625506348939,1.0030385236416237,0.9993371286695749,1.000584513235143,1.0025352887131358,1.0032620287926652,1.000860270795751,1.0045504789400512
11,1.0063223614142187,1.0042891799591032,1.0037636544971391,1.0048909250193117,1.0018969002895755,1.0017892185949828,1.0037858358652139,1.0050573078559646,1.0033176999665148,1.0002793504014724,1.0015770397750536,1.0019220323216629,0.9988685626948763,0.9977045987135617,0.9977288131624513,1.0052636137919153,0.9991554324140174,1.001378698597547,1.001595051580561,0.9974093373857036,0.9990722392083131,1.0029404202929673,1.0014032964232134,1.001898222636542,1.003461305747433,1.003109187079097,1.0016086125067236,1.002961871590446,1.004341750635324,1.004804836110512,1.0078739538461732,0.9997483911837799,0.9997469718690246,1.000218869211549,1.0009574271864716,1.0030737770381657,1.002764874564058,1.0053769555876957,1.002758535421485,1.0057132689939527
12,1.0015659196380318,1.0021203306588335,1.0015381290650087,1.0027093989981848,1.0020184825894085,1.0033723899921034,1.0038048706469593,1.0026040953491548,1.0037059559388384,1.003310654188281,1.0010233018697894,0.9998736254370341,1.0030943438692317,1.0002127031570176,1.0003129952038707,1.004276914360743,1.0016678813338387,0.9986411748121419,0.9995691029585827,1.0046656803557574,1.002942527421346,1.002310827183099,1.0024162967418024,1.0034671986971626,1.0033972792523451,0.9999287554714187,0.9997028133644213,1.0030288937880008,1.0030698441097856,1.0040444665478023,1.001399502104961,1.0043570585101989,1.0066254818817948,1.0015749241213656,1.0030342972946682,1.0043170550659204,1.005389647991875,1.004222447900724,0.9972165723277181,1.0001554379715412
13,1.0027368611773833,1.0010886407199462,1.0016235178808677,1.0026857124960662,1.0033033184912912,1.006113102636866,1.0010448934092964,1.0008276671774652,1.005301581810282,1.0027274106390867,1.0069248798040904,1.0025846868416706,1.008575128804531,1.0025339455984656,0.9968907110159648,1.0014415757114863,0.99929134564294,1.001045233765377,0.9989949027386507,1.0052211026511466,0.9990641396843459,0.9984787401723161,1.0020465672580556,1.0044670382131315,0.9992389476435712,1.0045931382831033,1.003829995261525,1.0046652248962287,1.0001762084017598,1.0031518195270082,1.0090037309531097,1.0016045807153124,0.997679315962628,1.0007505748922663,1.0017932434155958,1.0014549478284431,0.9982793401594937,1.0025813011589355,1.0022196737119646,1.0019479701169378
