,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.9532083884159297,1.0313514491014704,0.969206707195257,0.9848954062143278,0.945020687798754,0.9954532976038623,0.9508712616251771,0.952322393294871,0.9774685915546582,0.9876728722534932,0.958281917686631,0.9502372074968972,0.968884183204632,0.964080923224936,0.9524469839538041,0.9547489117105994,0.9582959525078477,0.9534393660599555,1.08145830890021,0.971590064634235,1.029955245850646,0.9779000583588392,0.9562328929659948,0.9492399656705044,0.9414263619005468,0.9654454592753793
1,0.9654956230838958,0.9645215982342202,0.970782461201699,0.9784421800440802,0.9629369637041939,0.985204567317724,0.9674837013501852,0.9615248907582491,0.9874038406656317,0.9840345194702949,0.9717361987072698,0.9733831725524451,0.9672429986915047,0.9670344083166205,0.9661589062308602,0.9704209628640798,0.9724305609333704,0.9655013123659517,0.9901339967785163,0.9710242695268813,0.9908218308014524,0.9748904590002034,0.9635514379043925,0.9590441066032233,0.9566801818596536,0.9743639511163918
2,0.9913350167805706,1.0144510301227008,1.0026730903402117,1.016117829291819,0.9974672532456569,1.004888602243901,0.9989572771288564,1.0031078744222603,1.0032002318427806,1.0154364922094712,0.9993766494850951,0.9968751189251164,0.9940628376819833,1.0036967514851545,0.9991912634416208,0.9997246524316656,1.0027648535535638,0.9989396155267292,1.0117893752098797,0.9920964641994621,1.0077351153056961,1.003088245763722,0.9924315292656861,0.9948225570848939,0.9969891560253918,1.002604927516756
3,1.0020536715880437,1.0003872121621942,1.0066529030603328,0.9978777551059288,1.0030960657342072,0.9922288191801552,1.007498307688873,1.003007488581269,0.9904177483979815,0.9885767503122095,1.0059120516278364,0.9998664326444436,1.0063322096335472,1.0141831138809794,1.0038602268544474,1.0036350135194643,0.9997556141326533,1.0064285762295089,0.9884523715197399,1.0016525699558096,0.9920111909831424,0.9980500075710077,1.004188323195456,1.004538762847084,1.0043886262872432,0.9995342678486261
4,0.9889438264539863,1.0286641631519802,1.0046089259751427,1.002177815877329,1.0029984709728426,1.016220082755324,1.0091413361039865,1.0068326398985266,0.9930023227389234,0.99441887880417,0.9966219049741805,1.0049361684536624,1.0237603965289261,1.010720520700228,0.9982527169119103,1.006302063135192,0.9945991879834278,1.0019473652083883,1.0020641596172204,1.0208969059318926,0.9889026157165863,0.9971409276760649,1.0051662303015612,0.9944698738886162,0.9941371617361795,1.007116374760349
5,0.9986119142814291,1.0103009619181758,1.0015023740376756,1.005594392691764,1.0012600176588686,1.0195312363443978,1.0025002869159865,1.0037346204070652,0.9965315485877518,1.0068994769841308,1.0064779123482126,1.0028001196114094,1.0174899202107759,1.011993344945024,1.000589649486403,1.00709651259781,1.004316456925689,1.0031910936084276,1.0066908960979115,0.9988832940968687,1.0020438735607091,1.0036138746536178,1.0007895467509325,0.9957858304206065,1.0028807946780955,0.9945011686169564
6,0.9990664582011619,0.9526540034988682,1.0012443591756106,1.007564259529664,1.0031617462904066,0.9914026983192904,0.999507062028556,1.0061464261799715,0.9991427683998578,0.9898326554655112,0.9883965294075973,1.0019592543915727,0.9883754506261518,0.9980931043502913,1.0023075363992955,0.9939035501455843,1.0003902232189192,0.995526478220089,0.9778629795057062,0.9874890613702904,0.9830431420890308,1.0005110130793629,0.9902246031019863,0.9979697293353679,0.9990061908697507,1.0018429239701623
7,1.0050880878714843,1.0034028369452448,0.9995984222905688,1.0147029472373919,1.0045819216027982,1.0107541240746867,1.0050784964118409,1.0092115541085205,0.9989621859472757,1.019559586384553,1.0026318978848514,1.0015212648540721,1.000996449777456,1.0034739704746134,1.0002595424307794,0.9999597450270449,1.0108957777337297,0.9987570065291299,1.0175331742243852,1.002331890727176,1.0083162438688464,1.0071515839948069,1.000783370550094,0.9999318836444018,1.0086879928657153,1.0067093010122863
8,1.009253035443518,1.0105311834057764,1.0001485338507554,0.9953184860873494,1.008174968220841,1.000089699531873,1.0079180379335364,0.9967124325781773,0.9930079299767512,0.9907879749642861,1.0129073191165656,1.0148195796859802,1.003376012667556,1.014723105605543,1.0190647646019553,1.0103902248029581,1.0094148310445243,1.0104569135422308,0.9939895650366879,1.0061453431516962,1.0003994220431374,1.002186086732265,1.0166401907700002,1.0039462979320664,1.0068482729337513,1.0068696820688012
9,1.0060693360562478,0.9851933918685508,0.9988072466745563,1.0018859724265095,1.003045216865302,1.0021892936236443,1.0018103908988247,0.9973702813304359,1.0095560781103354,0.9988646275136225,1.0050246781066794,1.0025379202361808,0.9976004992031645,0.9971344919848752,1.0077512192627909,0.9996490904888199,1.004252129120113,1.000179520143574,1.012953412265525,1.0000074916197503,1.0132803944292175,1.005449523410871,1.0090088716447057,1.0018643894291583,1.0059360617850175,0.9995887424907786
