,0
0,0.9654479543669614
1,0.9695734536966268
2,0.9899215676569105
3,0.9953433867407927
4,0.9986009113156593
5,1.0023195617044063
6,0.9977760365274435
7,1.0011813791098623
8,1.0003664564602652
9,0.9997179547289262
10,0.99894096641471
11,1.0005461931475623
12,1.000230179350044
13,1.0037662603112034
14,1.0016815332654767
15,1.0014787524158666
16,0.9997715707860105
17,1.003679857219059
18,1.0037165299314244
19,1.000642569909913
20,1.0015297886912664
21,1.0004342360789307
22,1.0021486685901642
23,1.0009145404816722
24,1.0033984132457336
25,1.0020280860420547
26,1.001196323102632
27,1.002620949814008
28,1.0042319679947174
29,1.0000509322765017
30,1.001579929286899
31,1.0031601369272314
32,0.999892270644145
33,1.005568893193914
34,1.0027729197322395
35,1.0016407267094452
36,1.0003414725762065
37,1.004349440341316
38,1.0044376102009056
39,1.0027951162024271
40,1.0003016390619068
41,1.0036172884490986
42,1.0014395230199244
43,1.0027352771427522
44,1.0006187478478306
45,1.0051550765293713
46,0.9990284188615071
47,1.00047616980963
48,1.002825358367684
49,1.0011254857217835
50,1.000127557526024
51,1.0068151795745164
52,1.0164984524755158
53,0.9971793179855146
54,1.011984142676393
55,1.0275789826352388
56,1.038880567611537
57,1.0409080267818196
58,1.0508891776412599
59,1.0377041538918068
60,1.0291029702580228
61,1.0360946657587486
62,1.048569788924925
63,1.0609101090014958
64,1.0529565548716364
65,1.062084447339606
66,1.050361260095894
67,1.048757995840572
68,1.0393280117881012
69,1.0382491512819463
70,1.0386370779147145
71,1.0339535719376336
72,1.032890572167451
73,1.0318023286594464
74,1.0273984932512668
75,1.0252935214278704
76,1.0218512630823229
77,1.020886317297538
78,1.017348718297839
79,1.0136195914479724
80,1.011666486688344
81,1.0095372712190651
82,1.0079628919216397
83,1.0093754396430297
84,1.0026334575973077
85,1.0025382154046127
86,0.9998832422396667
87,0.9978528624237273
88,1.0006656912604295
89,1.0020031805427578
90,1.0031323965524432
91,1.0016268753100983
92,0.9994565272478957
93,0.998057977007068
94,0.9992669987830938
95,0.9992110386468759
96,0.9983346684715577
97,0.9986377940805109
98,0.9984653023633543
99,0.9971799942012821
100,0.9975859582137747
101,0.9978234578327347
102,0.9982280020680078
103,0.9986761525180408
104,1.0024066172146135
105,0.9992232936117356
106,0.9998865721376076
107,1.0015092218520902
108,1.0031577781632426
109,0.9996920211728769
110,1.0007611621595596
111,1.000383061251425
112,1.0005426949316591
113,1.000073622617147
114,1.0011035124010876
115,1.0011609150237066
116,1.001344119592012
117,1.0004752572268525
118,1.003658526880178
119,1.0009260787039784
120,0.9991235912580068
121,1.0023095450084671
122,1.0065393166287735
123,1.0021101269440629
124,1.0024579008108154
125,0.999656067627995
126,0.9998368155756647
127,0.9994581018206894
128,1.002454558804146
129,1.0034760827233273
130,1.0044066659508084
131,1.0025119135525107
132,1.0027520935174885
133,1.0021902495596637
134,1.0019873317162005
135,1.0016619875020154
136,1.0044151983807108
137,1.002264432229635
138,1.0017897376424554
139,1.0014302097399024
140,1.005805317969995
141,1.0022883682461141
142,1.0027424742169404
143,1.001717158703811
144,1.0001092585737186
145,1.001503067022727
146,1.0002889920455376
147,0.9999357816658351
148,1.000026649466976
149,1.0036383488456393
