,0,1,2,3,4,5,6,7,8,9
0,0.962405755637542,0.973488387603797,0.9792868586746124,0.9689561553761594,0.9681886962532594,0.9743344831783559,0.9629554672601426,0.9764140154499666,0.9951133540947011,0.9702023146515238
1,0.9738710715083944,0.977845079006498,0.9772175598420415,0.976217911710484,0.9719936418772466,0.9781448019818049,0.9625227203212466,0.9648780702190811,0.9920440728226787,0.9753107176377919
2,0.9975930865678254,0.9961287178370206,0.9894354649653524,0.9935763168415358,0.9894491441584347,0.9898810732759181,0.9891827956501434,0.9891721548992647,0.9965727423857269,1.0003194264522892
3,0.9959515966751189,0.9944342821774975,0.9963436027606635,0.9954835136785515,0.9956508560735369,0.9950910033667748,0.9943147293220905,1.0077728407403168,1.017601948048965,0.9984850682074274
4,1.0040905446561053,1.0003213598518135,1.001445650785757,0.9988168036903081,1.0028454579232682,0.9989035864490322,0.9984205888691536,1.0061847518953504,1.0336728372838109,1.00199059390489
5,1.0044213295819187,1.0044208466716023,1.0044198022300863,1.002073982090426,1.001521021980882,1.0063320588726947,1.0041683397931318,1.001958261908026,0.992568203230927,1.0029089858919191
6,1.000363337213684,0.9980244705964176,0.9970665212514824,0.9976396160017178,0.9973725266033576,0.9952285422351246,0.9985317854174041,1.004589645667871,1.025914342000814,0.9980023502958532
7,1.000010601459094,0.999088788359079,1.0011427150054264,1.0004991333228308,1.0018100276710558,0.9996309173278652,1.001704533409663,1.005797770405318,1.0229440035705897,1.0008360249312356
8,1.0053130304897004,1.0013641502499622,0.9976062642991698,1.003460451981881,0.9988644441255806,1.0079571659905049,1.004365382369657,1.0045971876116215,0.9859877012289829,1.0010389356728384
9,1.0014723335640885,0.9964412294009497,1.002279210830581,1.0011855335018025,1.0023500090270812,1.0014496768189958,0.9975196075547992,0.9936311964296368,1.0062581555973822,1.000256198919374
10,0.999826450125061,0.9983593205441011,0.9977415340740523,0.9997629041493177,0.9973066263030808,1.0005540729257494,0.9995899907549521,0.9943189993818077,1.008350400230332,0.9994137297351757
11,0.9978065060423311,0.9991755742448728,0.996203924766288,1.0021999189656052,0.9982904643396211,0.9978928057220017,0.9956447106039058,1.0047218790328276,1.0081926814378128,1.000841966226806
12,0.9963345891260473,1.0023153503810713,1.0048256344745732,0.9989682672814367,1.002920350174941,1.002164093114424,0.9992178506792879,1.0014154410771867,1.0571919534802279,1.0031934466604968
13,0.9987638850619599,0.9992852641766623,1.0000831720558054,1.0009220074939413,1.0015132045877733,0.9933405634339654,0.9982638887796629,0.9873248956011395,0.9972818875639423,1.002621333751053
14,1.0069877522425421,1.0010637914513578,1.0054359351574733,0.9992951634826321,1.0003843820699692,0.9991938282023135,1.0062605102964064,1.0114556311585843,1.00415392250224,1.0068627340271374
15,1.001351978166788,0.9941392605421988,0.9939577097619726,0.9990963642264663,0.9951006796304342,0.9945071166365235,0.997905660584296,1.0057933474567033,0.9903883133109549,1.004719071141088
16,0.999912557374812,0.9969316163491443,0.992566631447931,0.9989950349180868,1.000697361182276,0.9980990979264591,1.0014453086113415,1.0040284427065527,1.0017022562071682,1.0019905060953043
17,0.9995505207203614,1.005576497394612,1.0003316083359637,1.0040842670795904,0.9982128430089319,0.9953421459348923,1.003263166956382,0.9985901577774875,1.0158421602909966,1.0048865469802803
18,1.0114547996370538,1.0023552674398963,0.9979174085649506,1.0014919390016488,0.9975714986836944,0.9980153763557704,1.0042044819964817,1.0087070366200976,1.007602170476247,1.016432008203294
19,0.9991783243364037,1.000169909986529,1.0021977373031468,0.9992616283185248,1.0004172514913123,1.0009884231800246,1.0026932588540314,1.0076242480035125,1.0072394187968103,1.0003060973292026
20,0.9970590622106361,0.9971277832523933,0.9944766687019779,0.9989505890065257,0.9960951487350636,0.9968029590381731,0.9992932504258142,1.0006730284576604,1.0087868516714917,1.0029801265848428
21,1.004144342997495,1.0022635765019579,1.0006337820426225,1.0022502272828786,0.9995930856186928,0.9986250865044958,1.0025228008305564,1.0032907277485994,1.0044923819802496,1.0034429758533847
22,0.9967573278904113,1.0017547800694793,1.005384483723042,1.00109590648074,1.0026792617461344,0.999534005382853,1.002541524651282,0.9998819456423549,1.0131831995431835,0.9983314830085518
23,1.0054331087831012,1.003202764021284,1.0009636060134834,1.0013524816598607,0.9979964378694538,1.0007152471407883,1.0075764451206142,0.9948155789650007,1.0036709085956486,1.0013500092032896
24,1.0073966624710953,1.0064428908081595,1.0074563843863096,1.0023126096956092,1.0041321484734056,1.0063083359198794,1.0060266155963273,1.0112417442448676,1.0280482932509292,1.0048925932836015
25,0.9994137814512346,1.0013442591829,1.0002546299568338,0.9961138443984437,0.9988579548375297,0.9928790827033501,0.9990550133740836,0.9976449941735573,1.0240360998660696,0.9959995879681287
26,1.0090066735557877,1.0040853900409084,1.006267690536106,1.002205410608091,1.0033094020254882,0.9951222381872983,1.008103168908238,1.0110944680968965,1.0074490407096568,1.009538524501882
27,0.9934585036987027,0.9997386656776575,1.0020459146263823,1.0005366583361823,1.0003106900416145,0.9976826673485492,1.0037305310069107,1.0104204531847714,1.0123024216666232,1.001127190583089
28,1.0004021793169318,1.0011809311445454,1.00232296331612,1.0038014517371983,1.0031702607083026,1.001658993399306,1.0038140272830598,0.9969732742090486,1.0001713687545923,0.9999705179046385
29,1.0042061178393336,0.9978632983510031,1.00370103641649,1.0009499977499277,1.0006287521663615,0.9977566747384651,1.0002354603139387,1.0071053803543413,1.0161175039700656,0.9980110242287549
30,0.9967920285370812,1.0006962496839973,1.001411786447917,1.0005990574303476,1.002610137692243,1.0066921945680725,0.9995079578248064,1.0065098435902415,0.9858990625208649,0.999560323665932
31,1.0102333265698096,1.004238853977402,1.001273131585134,1.008912776840817,1.0053126608610492,1.0032121530342686,1.007157230215643,1.0119335459331908,0.9928875868680462,1.0064591454112233
32,0.9986581203676893,0.9998364751708433,1.0004090365220344,0.9998633867931064,0.9984425077082194,1.0018740713869965,1.0025725008527464,0.999563644892523,0.993913769324522,1.0019855330824683
33,1.0019740883925967,1.0033130031583675,1.004342534690153,1.0045159845794687,1.0058161295626404,1.0045363072707942,1.002054749605634,0.998243756604576,1.004353950294918,1.0071873790306018
34,1.001765726399396,1.0010203983811536,1.0051242614854674,1.0023283832509606,1.003932439279463,1.0056360664209179,1.0010745631246718,0.9984022274945616,1.0113705498349062,1.0019781910255536
35,0.9997077930430086,1.003610320504381,1.0021968285944938,1.0016360559541468,1.0030943093655185,1.0023571707003416,1.0085552595682676,1.0131851980508892,1.0133578919230761,1.000088459601839
36,1.000222741594212,0.999866165851316,0.9974717824661775,1.0016163532582287,1.0039173447733207,1.0015401470108733,1.0011340458754954,1.0099640434384327,1.0090964894192909,0.9986249697499204
37,1.0048599090461325,1.0038208617156024,1.0011537206879662,1.0049835459232466,1.003575575712827,1.006965270179298,1.0011718633708602,0.9979938602972472,1.0058011529166113,1.0034008477192171
38,1.007396758218936,1.0013759604842658,1.0014830825285048,1.002339361451371,0.9994333878344223,0.9959851681027873,0.997492916990826,0.9969656198151827,0.9994254254389908,1.0082336968773276
39,1.006052313421517,1.0020758184040317,1.0029671609964725,1.0005429940982005,1.0010321749621813,1.0081051683532671,1.0004649017340632,1.0026218705945649,1.0090757731194597,0.9951199089756341
40,1.0022290068735196,1.0021934956809802,1.010907503314555,1.002380425565762,1.0063276720897159,1.0079242068241479,0.9987420648868556,1.0064074562318905,1.0133081274285674,1.0074122692060212
41,1.003680030725587,1.0006115606478736,0.9964623029923141,1.0062876709188464,1.002654561070386,1.0119402692614095,1.0017960017925884,1.011008666091946,0.9977424895442821,1.0020247184778006
