,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.949492158095609,0.9579404623592139,0.9524272497706091,0.9711069648792449,0.9527491872910993,0.9636591343064991,0.9572949148500833,0.952123771903228,0.9668829869644392,0.9690094286852113,0.9712770170626263,0.966456494246128,0.9645985909502066,0.9608890924711949,0.9557305020739755,0.9664217275808823,0.9791381282329316,0.9773879196522262,0.9542661812354639,0.9583075056438636,0.9766402400094699,0.9541189141149881,0.9559166376396419,0.9677541816001584,0.9633634606104627,0.9656476122361005,0.9823795179919863,0.966971080396719,0.9784849509980221,0.9721725074448491,0.9622748526990527,0.9671243770628749
1,0.9609936309313596,0.9734063693238524,0.9569318030917651,0.9901298365457833,0.9670132654550536,0.9795766353768706,0.9708503795800325,0.9619970823432998,0.9773520476181271,0.976840647304668,0.9752922938976547,0.9794983822210329,0.9782307797243255,0.9721163173944676,0.9765062238391603,0.9808901859521622,0.9927735187890291,0.9842920327683958,0.9664452430148442,0.9851012199755448,1.0015457368847374,0.9774536688082406,1.006906364807232,0.978268802043732,0.9721513501799771,0.9842799685296517,0.9831482938289946,0.9713439186535416,0.9813141248018887,1.005831872284383,0.9744290500133607,0.9754075146889056
2,0.9889675129408041,1.0008354769417385,0.9904599939880783,0.9955746068139493,0.9986481671487721,0.9947081598479363,0.9985808521540448,0.9919141169712378,0.9945411176592397,0.9979729422854651,0.9929270677470222,0.994878135497037,1.0003949074624932,0.9923579073869094,0.9937357371163893,0.999867288967949,0.9891024187226363,0.9969558737735572,0.9910496440705425,0.9990772006512385,0.9910170454415649,1.0001059369902476,0.98787889914923,0.9979695122288904,0.9991672737914753,0.9966869179952048,0.9963554439566522,0.9998849351925171,0.9961342530279561,0.9973165817030948,0.994018844652944,0.9970348596974168
3,0.9938386470217283,0.9969175234478926,0.9980804540088221,0.9949995270482648,1.0003621333418937,0.9985610976599532,1.0025603255311804,0.9995310301434768,0.9968441331013919,0.99756403882145,0.9927450260619082,1.0002791324210882,0.9936148052396804,0.9975715151906123,1.0011501920695396,0.9969647273520905,0.9958602593588455,0.9969806974517796,1.0028985901209528,1.004394121797228,1.0032691349721792,1.0004652444385187,1.003749050500434,0.9974232226441578,1.0005215746802172,0.9944185506442106,0.9920143869510893,0.9948800885447755,0.9848556563575129,1.0018598700741004,1.0008198157908947,0.9969992402331135
4,1.0050416730004408,1.0084305192964873,1.004604259938162,0.9992560336658587,0.9972802820596292,0.9996662173312095,0.9969817466416119,1.0042148134885882,0.9999993509440143,1.0006532464269402,1.007053471372011,1.0058965316661324,0.9990576755397126,0.9992043827934326,0.9984144766474786,1.003721316393767,1.000726670144493,0.995951458507875,0.9983273963448115,0.9965286820658693,1.0024829878285837,0.9956272503269803,0.9977067733407813,0.9961719012975779,0.9998028994251418,0.9960276082881369,0.9861571270185351,0.998548823462139,0.9921637265185352,0.9892666091241205,0.9972584446161528,0.9952147198188868
5,0.9994198125375727,1.0049457741391825,1.003720185039721,0.9971795979191442,1.0017469169868345,1.001025171282083,1.000331797267737,1.0008440308135929,0.9990051059949153,0.9960599105865356,0.998169677908861,1.0004555661304715,0.9998472797626887,0.9946892190445789,1.0057118156675624,0.998166123003181,0.9981601367707147,0.9961480674327697,0.9992466292230704,1.004665073364812,0.9958408693472296,0.9973043071489082,0.9975556579628786,0.9954475683156587,0.9951084281804903,0.998621046044777,0.9879298957669628,0.9928717145632872,0.988808867839257,0.9964793813178651,0.9980846241220263,0.9951582983521654
6,0.9990072996116734,0.9960522517661963,1.0067992113501336,0.99601322353119,1.0019291955343286,0.998661120906909,0.9971425116974239,1.0010072230197482,0.9968360785797531,1.0061769812885832,0.9907709976616026,0.984305193203686,0.9984149029852397,1.0011178868920168,0.9996110176647617,0.994142746695922,0.9987024037349295,1.0023020243082947,1.0047032001398313,1.0109843217459809,1.0011897727180115,0.9995524528142836,1.0191094986383875,1.0039647343353981,1.004960719417049,1.002307041600831,1.0093197744686289,1.000216365013778,1.0088482004717463,1.000111810107565,1.0058330493450418,1.0025930502061722
7,0.9966155570393475,0.9988948440208953,1.0016029201500454,0.9938356256335245,0.9961188747266158,0.9985031701127217,0.995111023877952,0.9962984277689755,0.9977922087410938,0.998062445760486,0.9870727429823913,0.9942329891704053,0.9975954567311455,1.000065098436963,0.997674094202768,1.0024610568105037,0.9971354583650638,1.0014861095156302,1.0019721889217186,1.0011113429792398,0.9945277602973024,0.9925916205966651,1.0052422651017547,1.0007351255724384,0.9984597079861379,0.9984895983931779,0.9994430207404426,0.9968353303625004,0.9941651529214051,0.9937820724047066,0.9994323993342965,1.0013949065815975
8,0.99995585821602,0.9975790645961392,1.0016734301478984,0.9948616404606261,1.0004194335382892,1.0009885141416512,1.0038506516533894,0.9964956448385522,0.9996481633091551,0.9992200535857281,0.9988723185286553,0.9924633262056501,0.9982598702243961,0.9993913152478017,0.993272772238718,0.9995221248035313,0.9981736180204839,1.0019597063996453,1.0037220869272265,1.0025338063238924,1.0056492969307012,1.0011883636521781,1.0050066639106918,0.9961573957275954,0.9979592972934717,1.002163656245582,1.0094195372821793,0.9993826058809258,1.0031758716949148,0.9997711885161913,1.0011382295175915,1.0021549277798585
9,0.9933589786376774,0.994818602943379,0.9971826794222992,0.9987712920480321,0.988507785627994,1.0033765565033093,0.9980944870312558,0.9993046018350662,1.0005979212011291,0.9977032428210157,0.9957727072102143,0.9919334284638074,0.9978729219387042,1.0000129366252781,1.0012299256198307,1.0004527071536955,1.001624857956868,1.0029868479172321,1.0004640710122519,0.9999586671337477,0.9865540345331127,0.9927241689740016,1.0048748535660605,0.9993813265113991,0.9988042720920361,0.9968238200891291,1.010283114746647,0.99821121489011,1.0014171541763404,0.9928556179864655,0.9960675235457813,0.9958962776421548
