,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,1.0213787864517045,0.9772397368137182,1.031507876638151,1.057130426825317,0.9970912087474448,0.9880294825003239,1.0103132950878384,0.9684358078596366,0.9856764262370241,0.9758711101306458,0.9729948752507939,0.9781093184329884,0.9632934960681007,0.9830161076118329,0.9798707318511009,0.9791916885659722,0.9668082199066076,0.9818544506786053,0.9601579747527863,0.9667420592253031,0.972962136048777,0.9737342337827337
1,0.9820265760169669,0.9777256937312525,0.9814355186261958,0.9843610389837953,0.991412948563922,0.9841772808307427,0.9817074385320561,0.9765710811190516,0.997446681895188,0.9829581641613253,0.9866583639924742,0.9790447917875373,0.9741031317295595,0.9843267212496195,0.985292797470584,0.9696459328498819,0.9684201838593198,0.9692682280227578,0.9627839000405255,0.9815150545588528,0.9709776399377037,0.9772736366167891
2,0.9937229007658277,0.9920920337608105,0.9887875663402989,0.9912914177714954,0.9978460666258675,0.9935385979533242,0.9894758238782008,0.9981199162126666,1.0071539225585153,1.0020873972445132,1.002451655165525,0.9985080216281906,0.9961902668501893,0.9980701943376028,0.9958181262032035,0.992184636016948,0.9968702913718066,0.9954303542563727,0.9990232020240121,0.9922870605034737,0.997271046680588,0.9912725536573128
3,1.0018716237484806,1.0012970547688773,0.9956876909034108,0.9955126918745756,0.9980434751712507,0.9979612592484207,0.9979936985483839,1.0032149057926054,1.0028940403339786,1.0020068641957711,1.0014688744051479,0.9999850871096491,0.9979996282377873,0.997564881860383,0.9984671744332028,1.0027638759868227,1.0033231266724558,1.003548477245114,1.0079845561392053,1.002089013224327,0.9825377727201782,0.9903428756420638
4,1.0064030636278847,1.0188517827070676,0.9975324167239785,1.0010392551418097,1.0095529228230857,1.0082236246677225,1.0050930521657517,1.010228891168219,1.00746214378882,1.0068754303709087,1.0059540000839873,1.002955155841909,1.0060049971347258,1.0046745654625309,0.9991060537827147,1.0074596922141996,1.0081903155379746,0.9985330200100314,0.9992148460985776,0.9960663922503835,0.9895494804504262,0.9956590548570156
5,1.0037795258594153,1.0059843533563346,1.0008830124537742,1.0043791856882172,1.0054427000196928,0.9998434903671736,1.0036671399382777,1.0032934270301344,1.0040876714223703,1.0022100367023457,1.0014435416557579,1.004525137051088,1.003295461763371,1.0082020818428294,1.0126426011521705,0.9991443868371249,1.00379523858405,1.000220247941219,1.000808059199784,0.9981264846235901,1.0042106917639693,1.0094062435826845
6,1.0033083239338172,1.003807197208045,0.9984421887072954,1.0036772041921331,1.0127800543587344,1.0054712218746051,1.0003845337774502,1.0036486963583757,1.000509022990788,1.0029393440374517,1.0015677814214194,1.0067103567221143,1.000649096978311,1.0112974293801633,1.0087424885962726,1.0031918096129628,0.9961155139674381,1.0039268737674603,1.001438933443253,0.9990436154715051,1.0023041825323535,1.0047427924057555
7,0.9993368439396705,1.015484907655444,1.0027918439825654,1.0007582380748379,1.0055254450388864,1.0016026280046224,0.9970866042504679,1.0076917850463696,0.9954985493722257,1.0018624514992407,1.0051158474832205,1.0037536513262684,1.007607649014952,1.0132407210764653,1.0107481246150396,1.0019594764882913,1.008310054417333,0.9957218507254019,0.9979409945849435,0.9893418097169332,1.013315836418926,1.0106297304930538
8,1.0033113052268405,1.0042070350326346,0.9937318150737257,0.9988924379213233,1.0030111848140433,0.9989836796575683,0.9963555982841624,1.0021091335820824,1.0004623987325956,1.0003942670392787,0.9962158320537832,1.0057631505315452,1.0016592469748073,1.0046322813843322,1.0039777802451144,1.0000582622828373,0.9976170824531396,0.9988934012407434,1.0018687732662193,0.9995545702815876,1.0239658450168039,1.0030394621030954
9,1.0040926655567872,1.0067676210505392,1.002256861618918,1.0036378907641903,0.9990573887607217,1.0016896005470768,0.999854929639448,1.0055697724182777,1.00679626931402,1.0095870289719402,1.0061360702361026,1.0019342910720863,1.0045599224360995,1.003610612817293,1.00596867160429,1.0058642830373867,1.001233191719434,1.0032745152912854,0.9997801863299901,1.0138270448860836,1.0096387984435222,1.007276557028263
10,0.9957768583541801,1.0074676683802772,0.9929551070551845,0.9952174195469227,0.9953348186858539,1.0001447898476998,0.9956970524104383,1.0011133882063523,0.9923405209839385,0.9934656048077486,0.9977091875758778,0.9997268106742079,1.0010061315746666,0.9997679608118079,1.0052698502596396,1.00622382123037,1.0138550541929439,0.9988612216352103,1.0093565395020088,0.9947378734477298,1.0069512864348553,1.0051302742090418
11,1.0049313767971593,1.0069320415729148,0.9957199314743216,1.0004682292584814,1.004234189058876,1.0055993053840764,0.9997801376536306,1.0045434371912028,0.9976389548207287,0.998857368786232,0.9923165035081334,1.003749557543912,1.0051586081239703,0.9965345126431869,0.9976052316169743,1.0064860718238307,1.0053711465077608,1.0029611779338514,1.0096075485968747,0.9987763245940485,1.0002317248139616,1.005082144330909
12,0.9981397607012389,1.0044599340065472,0.9999973589560718,0.9999669630879788,1.0055682519302314,1.001568593920609,1.0080896787570128,1.0028700295203399,0.9971453346995849,0.9988176640209595,1.0011792019142558,1.0022467409805793,1.0053941294224873,1.0009745420685636,1.0028655723592583,1.0020329029295258,1.0035964984527743,1.0004645064357756,1.0015216610559123,0.9971079732249698,1.00091829474846,0.9973461032783542
13,0.9987582593338883,0.9946790640141161,0.9991048325081389,1.0012780206026741,1.0044607859583463,1.0004311133081734,0.9941220160853319,0.9972258282688555,0.9957893230242328,0.9936611850103382,0.9990150627411537,1.0029423818877634,1.0000735138048331,0.9959615743210853,0.9981672320144033,0.9944169335747902,1.0008464204799434,0.9977326849201702,1.0069024053951183,0.9962595698709514,1.0099025580127394,0.9918171259263344
14,1.0018022080598028,0.9966315701975447,1.0049219619741405,1.0016144781961591,1.0050513770193799,1.000290464890034,0.9979719028730384,1.0035245386603904,1.0034160727668948,1.002207449519035,1.0048229299640912,1.003697390530512,1.002592303834387,1.0031250872105926,1.0031177060350325,0.9986761418812992,1.0041962087242673,0.9991982750592766,1.0029734375553832,0.9969312164090177,0.9978165697228006,0.9945685608756123
15,1.0069161007797152,1.0075813452467715,0.9982378659482309,1.0022716861647762,1.0054005821080023,1.007711711984537,0.9953901049660208,1.0076488851426146,1.0081101133859374,1.007494225377481,1.0031186270986738,1.0092074291941062,1.0040190934889461,1.0064148125471821,1.0010058178728263,0.9972029620657218,1.0010790527873221,1.000575379625012,1.0063539393946246,1.0005735491738776,0.994523139360026,0.9970703666180102
16,1.003701366159676,1.0005729922523197,0.9989617846796273,1.0041751974573978,1.008437165443044,1.0047691806343084,1.0021984972141882,1.0002143089240367,1.0038305701236019,1.0034022026130682,1.0010365971692667,1.0018370848387188,1.0037976024633912,1.0028260467402221,0.99981568974676,1.0073834827937764,1.011111720858453,1.0048582751272008,1.005105409489856,1.000446197487737,1.0037930430022088,1.0037094644950106
17,1.0024511084467975,1.00023154401541,1.0007287191337435,1.0042889260991867,0.9962301401828343,1.0004928678466114,0.9992166893665191,1.0034301042939098,1.005812514442933,1.0038340033391873,1.0057603511421427,0.9971816453065165,1.0033143921234315,0.9956470489828618,0.9932761624968626,0.9977496315458767,0.9966929515699531,0.9999420643891231,1.0072704305446984,1.0028610833351879,1.0081498801425584,0.9993086632240354
18,1.0039375616345554,1.006367085864343,1.0005803155554545,1.002464772895267,1.0001134833475862,0.9968958487390823,1.0088931041741394,1.0022006782985036,1.0052525375019068,1.002250531491506,0.9973329931332715,0.9978269383336965,1.0065940323020017,0.9944561302426088,0.9939014610895285,1.000006067025198,1.0133182639174938,1.0089386136162977,1.0139858862774775,0.9992962318797999,1.0059858538642448,1.001965046269051
19,0.9974366212749671,1.0093031928044984,0.9974636324768803,0.9997172240777855,0.9992904480070366,0.9970987921445278,1.0156399514208407,1.0018883994274483,0.9936879653261783,0.9934335730676578,0.9936209186179431,0.995320835114838,0.9967722930337941,0.9962628178012266,0.9980704648783054,0.9970390830156239,0.9957108915218664,1.00585756291477,1.0030854447809983,1.0029284836359367,1.0001454521752309,0.9948160312551395
20,1.0046336285139055,1.000802110198891,1.0029256401836937,1.004174291957642,1.01128252562209,1.0096016820581624,0.9888535400836278,0.9990542403650795,1.0076544955397635,1.0069986925869794,1.005109043853618,1.0026164463850271,0.9993594544191167,1.0020841618233318,1.0010164587969084,0.9980372560242187,0.9989594826821682,0.9976280137593789,0.9916396163351314,1.0029781035368768,1.0024438383211893,1.0028534112162302
21,1.0047163557146936,0.9945182995680695,1.003540416093843,1.002277380112134,1.0047020824390154,1.0034443354738194,0.996076321017558,0.995037904189116,1.0001658997868998,0.9957271814775539,0.996790353826173,1.0061665097424202,1.0014614683360672,1.0104072185174602,1.0072655709172837,1.004015031761899,1.0019176326046924,1.0035868060885602,0.998214158216228,1.0043727016947117,1.0070863378189754,1.0065691041190983
