,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.9756163321184863,0.9680499657101549,0.9596648229768006,0.965009906602036,0.9597099286569265,0.9674601813751785,0.9614980059841626,0.9789180632536307,0.9657814278331828,0.9645545880653875,0.9601959825104499,0.9653875767266646,0.9469526221040949,0.9562307389322554,0.9498383837763434,0.9579675591360969,0.9694279927721478,0.9749139472931795,0.9763730403837698,0.9472936440058851,0.9563880158812613,0.971178920514802,0.967856655579387,0.9482010193034852,0.971992204559541,0.9630039512806343,0.9657295257166182,0.9821205703020713,0.9965513423054754
1,0.9761290996757531,0.9671598785510589,0.9740655126507761,0.9767533486739467,0.9674702741377941,0.9755345220925432,0.9683022618073848,0.969294151541993,0.9616563285862033,0.9677959641587225,0.9815602576234533,0.9736718011843545,0.9675427044105697,0.9577672886361526,0.9604749009769031,0.9733798448800343,0.9700642092045271,0.9717896225873474,0.9782609949558501,0.9645690927881193,0.9630278646084345,0.9807542012340993,0.9813393536038242,0.9583509304492753,0.9779928329295241,0.9703986435343622,0.9720691113884472,0.9810334963007611,0.9822562010484028
2,0.9957057739766013,0.9944587484835863,0.9982083202745429,1.0041185627545188,0.9927398214195614,0.997581157330882,0.990402122913868,1.0065131477040064,0.9919691207322676,0.9952605263945346,0.9873382763347149,0.9942752736420052,1.0034932614101166,0.9878007708965265,0.9980511373655551,0.9994227608631214,0.9929520167031471,0.9976402327770448,0.9955456682115595,0.9966232049720637,0.9946798259221942,0.9955289925463999,0.996205523000228,0.9888595326557138,0.9988607488785805,0.9930657247851292,1.000805737418332,0.9903549150384073,0.988026822348368
3,1.0030386250103016,0.998842490714033,1.0024156958188084,1.0033348160254032,0.995760881978484,0.9996653745717468,0.9989703424916777,1.0027451434883456,0.9973092419546582,1.0007001965993523,1.0007365398855836,0.9963763572954777,0.9950689638101046,0.9918227518602573,1.0020656114945696,0.9893375236758309,0.9983581920412876,0.9986303630297058,0.9981459070235447,0.9929157503554585,0.9996646000117153,0.9950943201281451,0.9996789491150785,0.997935075098677,0.9952253576697602,0.9949143123087413,0.9947621598373604,0.9955706501256739,1.0014629311419414
4,1.0078764955474446,1.001044991148881,1.0083344980984603,1.024716093115415,1.0046690168380892,1.0011723314014973,1.0071459565658043,1.0098719162504688,0.9998852960638916,1.003333048631517,0.9965955543084323,1.0063803027410247,1.002419661606586,0.9954420086593421,0.9958708964762354,1.000105184708391,1.0045130203623391,1.0015468045533613,1.0004406858641335,1.0015540155579605,0.9972411222070865,0.9966031272803262,0.9988055072663651,1.0044748431692208,0.99637711932508,0.9933371707891643,0.9881222002595663,0.9988349971225515,0.9927153359358886
5,1.0029673800978085,1.0007442836713092,1.006757875716785,1.0009487304680387,0.9996441721279898,1.0070363571150323,1.0051951571149518,1.0128173098410838,1.0035546877687909,1.0019614854976995,1.0032469666201005,0.9931472791123063,1.0003262017206094,1.0004564236242157,1.0010149202999392,1.0048632210759716,1.0048140743959724,1.0113736323165312,0.9995738837243334,1.0034334193897845,1.0005435588682798,1.005157716564264,1.0017293655210215,1.0053306498662349,1.0030272680843935,1.0065758843376957,1.0052976988314877,1.0118517992669016,1.015040059939888
6,0.9952803998451393,1.0017848808077854,1.0062196023485552,1.0053726889580556,1.0003428303606094,1.0069116542936156,0.997092899504512,0.9984247906217047,0.9997646070832055,0.9975808290166709,1.0065539038342273,1.001513619524128,0.998637098165854,1.0057435102426975,1.0015013449408623,1.0014928544183512,1.000091129844221,0.9959332722553783,0.9969649500183719,0.9984104956149397,1.0007257076785532,1.0011975021212922,1.0046558310641998,0.9924644357337513,0.9962813914481027,0.9958675576239867,0.9972489547359764,0.9982371177364008,0.9976803123105107
7,1.004049824463279,1.0004579855769447,1.0094526010274405,1.0069586413474412,0.9966664812983296,1.0050909625364157,1.0044717539018098,1.0073855889059435,1.0015403791747202,1.0024422417864058,1.0063626396514567,1.0004942712499494,0.9991524920859166,0.9975274370669299,1.005348592795531,1.0093845019877772,1.005241820602932,1.0027545957656516,1.0033520048733033,1.0052646711400266,1.0065291953822673,1.006433521590328,1.0103189300146538,1.005973813245607,1.004696089520373,1.0174553629723548,1.006599598422788,1.0169384821116545,1.0158768208785098
8,1.001348227523212,1.0008097459498877,1.0011716490033256,1.0021683563432389,0.9982909387658482,1.006723206038349,1.0014691564083489,1.0017019077779705,1.007113333444885,0.9981179702922652,0.9995112542955396,1.0019879387612498,1.0027836018312837,0.9988253364060555,1.0000099305172885,1.0068746472682544,1.0016464823867834,1.0014715188375778,0.9993808475546515,1.0033537493500075,1.0041834358985997,1.0026409368431668,1.0142404023812623,1.008292952739602,1.0051498520610882,1.0004397217622214,1.0085971422286628,0.9941822602726171,0.995472020589496
9,1.0021390000637032,1.0038698060772857,1.0007469410281529,1.008013265940436,1.0011028210691446,1.0008170864988097,1.0017229404495887,1.0036104740870488,1.0007728279325885,1.0024297337799197,1.0073158940118574,0.997677479170552,0.9964139346779443,0.9937644452911741,1.0025371581353661,1.0049903893643917,1.0072439542334093,1.0060416729144104,1.001637336182764,1.0015395874884878,1.0013056612585811,1.0060589172087568,1.0076944719751832,1.0024129989326565,1.0040175167931449,1.0037931981737145,1.0047569326736656,1.0170263003356632,1.0112866610438096
10,1.0058185638401016,0.9987999708208604,1.0093679583300745,1.0111466313080952,0.9970789040496792,1.0050697777626976,1.0146693557817494,1.0115842047321297,0.9992918711129115,1.0047579920589327,1.0032206346619443,0.9997850922729805,0.9984859715205483,0.9970005404744123,1.0000653612056594,1.0036595615336432,0.9997129550040532,1.0015443800334447,0.997653821947907,1.0082271336850572,1.0013005084791073,1.0076002168828773,0.9962086168473512,1.010009574116487,0.999765259923475,1.008784986754834,1.0019859027023021,1.0027661574392364,1.0022702236218692
11,1.0032751911694435,0.9988358192746034,1.0035026239634446,0.9972040310863676,0.9959463406094636,1.0022724898993223,1.00672986194279,1.0091119874817693,1.0013145334445739,1.0086002903519757,1.0049161951895484,1.0049251634205048,1.0056867609658247,1.0021488014486257,0.9998416848965979,1.0011855263227598,1.0029643610389483,1.0075609643752192,1.000982905844913,1.0047217004279914,0.9955900427485255,1.004657513013006,1.0012100670668378,0.9984896556488126,1.0013190552308775,1.0080332974983721,0.9969393701516607,0.9972541710858636,1.0083643547938193
12,1.0064740593145862,1.0025708475981516,0.9980176680959472,1.0056960020861272,1.0014707971132486,1.003294234700986,1.0047847854702059,1.010129710959223,1.0003775825270456,1.0005433406294257,0.9967620781408402,0.9970511190634856,1.0024081997346261,0.9986093976207141,0.9972793667152104,1.0087186134077237,1.0014357556708633,0.9995053948765077,0.9990753474183424,1.0085743115050936,0.9966943938548176,0.9961597067705293,1.0004911636051421,1.0036526553669425,0.9967718112433741,0.9956236037526913,0.9995644484488062,0.991964085257573,0.9971917901976911
13,1.0002611878259802,1.0020480763959956,0.9984152592732107,1.0094132983413842,0.996617893513862,1.0002680741569616,0.9988252251932543,1.0051103198417917,1.0006765679297212,0.9976744442639885,0.9919193067404707,0.9939544364794081,0.9994658981638115,1.0016789078140893,1.003657814210826,0.9974153732027609,1.0007541219435685,0.9962789056429376,0.9981631851724306,0.9994067775502093,0.9982643157704892,0.9966010494817255,0.9981338526888714,1.0029985894005027,0.9959086516454142,1.0003789264363183,0.9991674725172724,0.9993976066649329,1.0005847983432372
14,1.0039708927973308,0.9973188949590234,0.995937650038367,0.9974519733160859,0.9962785086083619,1.0032577822295046,1.0011604915657248,0.9991141911277509,1.003980831705147,0.9965125412987029,0.991836682039767,0.9973798143545785,0.9927635564843241,0.9980888465512259,0.9951735155380627,0.9945108902784289,0.9979978125662796,0.9955002039836786,0.9948168695341789,0.9924496782272022,0.9964321774816064,1.001620925137631,0.999670362130142,0.9898479968145117,0.996876997909072,0.9978538843854302,1.0005384385273084,1.000130251791072,1.0063517797860946
15,1.0022291281181925,1.001070801412477,1.0025362489568574,0.9998205729220488,0.9986064657991058,1.0040889065465126,1.0067396470583168,1.00066372726942,1.000371464055123,1.0026351285699056,1.0020214032070311,0.9966891408623922,1.0022572573516733,1.005917113986362,0.9993454506866546,0.9987964275720005,1.0024283878847804,1.0032949985548263,0.9982753945850662,0.9939347468481662,1.0005624848808652,1.0056576219202613,1.0043552945633996,0.9974164719318561,1.000977169083671,0.9984565279694553,0.999765137636728,0.9964477000074633,0.993888904204254
16,1.0018646614376914,1.002688532944286,1.0040224451214297,1.0142864668455205,1.0009544698346853,1.0000048249657776,1.008259226330268,0.9970347344422928,1.0031652763088243,1.004587325570004,1.0049637069122395,1.001175590183741,0.9948797298306034,0.9996303717679764,0.9991920985478133,1.0020134196079122,0.9989729350222296,0.9987402374193347,1.003031759406953,0.9997524506425572,1.0033994328884932,1.0027857298317115,0.9944999938962554,0.9937537735934405,1.0011639578644451,0.9960445117198325,1.0001610946781971,1.0071192177019388,1.0014650407045753
