,0
0,0.9718990917204646
1,0.9685253900846904
2,0.992138951295979
3,0.9980490403550732
4,1.001268966218025
5,1.0014195179348064
6,0.9960770590455316
7,0.9999109281438794
8,1.0035076366813296
9,1.0060705596159027
10,0.9971910940744024
11,0.999116802346873
12,0.998736859900011
13,1.0023154828592409
14,0.9961553018701731
15,1.002055620840124
16,1.0037085809786115
17,1.002788380613838
18,1.0050788679086764
19,1.002216285216501
20,1.0035440153319315
21,1.0044095355957683
22,1.0050236080809438
23,1.0073031870067362
24,1.0030437478493612
25,1.00152817030797
26,1.0045988271619763
27,1.0030713308796722
28,1.0000564427879464
29,1.0076564722098362
30,1.0017227417354095
31,1.002118198941729
32,1.0006595650458379
33,1.0092622893433674
34,0.9983059357672845
35,1.0056880434075397
36,1.0032826406304065
37,0.9970693467940147
38,1.0071198447798166
39,1.00304054049704
40,0.9991841034449191
41,1.0021628229330188
42,1.0041293601288874
43,1.0043183104128528
44,1.006078730327102
45,1.005036401121172
46,1.0052812092715895
47,1.0048366918978064
48,0.998293385832858
49,0.9984834756781135
50,0.9987812867340904
51,1.00207499392819
52,1.0282760245183928
53,1.031273524582669
54,1.0285968789291635
55,1.0202813201669092
56,1.012232819756014
57,1.0624230555206122
58,1.085215453125139
59,1.0692631593574247
60,1.0483923307307377
61,1.067693286021551
62,1.0957713965576168
63,1.098891415948221
64,1.0971733978995306
65,1.091035068815405
66,1.0940512879138675
67,1.091423920671976
68,1.0839655698107438
69,1.087104693744651
70,1.0811357765310925
71,1.073592479152977
72,1.0618280487954186
73,1.0607169000378325
74,1.058248900931029
75,1.0519974931256983
76,1.0432845469510994
77,1.041326172152581
78,1.0377377399341468
79,1.0320164986689169
80,1.027058968971319
81,1.0187117490813107
82,1.0168656963500955
83,1.0066728916653573
84,1.005416925984125
85,1.0098308925706287
86,1.0051881099859041
87,1.0075213800592469
88,0.9999296206071772
89,0.9971183240814719
90,0.9966544023827262
91,0.9991548018089991
92,1.000283757382683
93,0.9992864758529136
94,1.004170150058169
95,0.9973981547024755
96,1.0000422559751883
97,1.0031909486400976
98,1.0059129512229643
99,0.9946738341851903
100,1.0026237578162025
101,1.0015873115961085
102,1.0125481971288985
103,1.0066906868533225
104,1.004620505884607
105,1.0039935231334243
106,1.0027080940926012
107,1.001770589507768
108,1.0039033622599958
109,0.999234939669996
110,1.003717812255019
111,1.0089496796258577
112,1.010444796857802
113,1.009321259912947
114,1.0122767070179095
115,1.0098310899170397
116,1.01868917506251
117,1.0129408718105308
118,1.0117542661296395
119,1.0093261310193649
120,1.0097560030740067
121,1.016185927612617
122,1.0128157809924445
123,1.0074698840267018
124,1.0103073809417498
125,1.0143885158149228
126,1.0162798940498075
127,1.0082085034551487
128,1.0103671284138303
129,1.0129502298005864
130,1.0159971619403108
131,1.011243242746133
132,1.0059581498015497
133,1.0179767776597988
134,1.0103411723617646
135,1.0112572836677414
136,1.0087716020883928
137,1.0105421640871473
138,1.004335384353972
139,1.007732905360845
140,1.0101693365157889
141,1.0127070720887223
142,1.0056292044232127
143,1.0133116726031668
144,1.006201170779788
145,1.0078679916171327
146,1.0089243248427628
147,1.011843155457308
148,1.0127045236396677
149,1.0076532899767545
