,0,1,2
0,0.9859265340351626,0.9876073608880116,0.9764057802788024
1,1.0257218753543198,0.9753141624938403,0.9721981541469716
2,0.9920351097388745,0.9882929709589962,1.0046890001027704
3,1.0157545033930861,1.0349629371956375,0.9962211274731342
4,1.0094897519989159,1.0102360579304084,0.9891826388277289
5,1.0054956232347607,1.0073722939571352,0.9862587027428139
6,1.026181474232405,0.9870444510891294,0.9960736343077855
7,0.999398696251288,1.0053247896232993,1.0042949965507388
8,1.0041001557106883,0.9952761394010129,1.005380964157715
9,0.9859802743975902,0.9876921290630161,1.0101711022407873
10,0.9892886121588351,1.0134415086630886,1.0068989232437697
11,1.0059656018177778,1.010057540523429,1.0062550463360724
12,1.0136789682736058,0.994834110536621,0.9992681432259142
13,1.0170096715698869,1.017761596980566,0.9980085679183018
14,1.0106762760777064,1.0149395437975708,1.008145260755229
15,1.0091848339771716,0.9945857064115573,1.0074672910311488
16,0.9788109242203926,0.9922964678795064,0.9861041342075355
17,1.0134545527735004,1.0118640655891806,1.0068541594524885
18,1.001151625329306,1.013714735714547,1.0027845775271724
19,0.9992154547550779,0.9840748323602149,0.9903270608381238
20,1.0008872603701084,1.0020266244074314,1.0053762336815295
21,0.9937666589704578,0.9933893790812968,0.9846975774731487
22,1.0106442767350947,0.9886422106163677,0.991258552891807
23,1.0249071847998887,1.0232509465092463,1.0001434053106402
24,1.017704586121686,1.0167851747486756,0.9803887795093574
25,1.001049457957006,1.0156740225605707,1.010455522940769
26,1.002372356877398,0.9907992411010457,0.9958264454880753
27,1.0116451143403935,1.0223825853988722,1.015200271476559
28,1.000231347423944,1.0118288176138026,1.0046768376075386
29,0.99471794339456,1.0051549128323776,1.008761026219332
30,1.000071993396515,1.0032981276771438,1.014191616793785
31,1.0109444169261532,1.0311442564888114,1.002909651868056
32,1.006156017496405,1.0018449072888733,0.9816078364619535
33,1.0135374991073405,1.0021708689611326,0.9983777152988849
34,0.982937974656049,1.0140390471004752,0.9968548975983001
35,1.00906838609037,1.013463623535793,1.0060598285757971
36,1.0040906728373118,1.0016534316651458,0.9974803548613543
37,1.022103947567766,0.9828253290844262,0.9903347824172876
38,1.00090404549798,0.9889357362575515,0.9981358831085929
39,1.0109983553205157,0.9951248161696277,0.9802723473631131
40,1.0094207987792962,0.9901931758489966,0.9813715633224733
41,0.9849073164182875,0.9883782047340752,0.9996303042243762
42,0.9945063477393623,1.0117839274265017,1.0227853032734233
43,0.9985756909057608,0.9983892234307825,0.9956311540785935
44,1.003057176390808,1.0169965462210764,1.020565876624026
45,1.0058657386215646,0.997432030421891,0.9963933249891765
46,0.9985347418048592,0.9928847673315192,0.9962721842263162
47,1.007268569911122,1.0005536002673636,1.0013462269486317
48,1.045935013259333,1.0378669061405765,1.017623450305489
49,1.009064651811579,1.0222452115657255,1.0156256520554738
50,1.0203197352778726,1.016082952716373,1.0008213454952632
51,0.9922539742489062,1.0055818265318204,0.99127442433866
52,0.982948439511266,0.9899676934179971,1.0223643344475681
53,1.0847566493927825,1.0015840057695642,1.028381555028597
54,1.1097193654887494,1.0046634247950128,1.040694336201577
55,1.0770082295759096,1.0577527340837178,1.1333416728803927
56,0.9543207703403306,0.9906732785360329,0.993948810534343
57,0.9629725602426574,0.9443657400917072,0.9234999866098421
58,0.970435814988082,0.939899213509971,0.9717321499407051
59,0.9454400071463384,0.888146017444072,0.9111801811794285
60,0.8959197388016119,0.9001900406874902,0.941790719464434
61,0.9271729687606413,0.9287286023198851,0.9240152390267216
62,0.9044444208594312,0.9507446272551325,0.9294327105108078
63,0.9284609502289582,0.9602106748583504,0.9877923637394047
64,0.9455573702543784,1.0154801675385776,1.0064007347297588
65,0.9490667938967263,1.0083874512039606,0.9955420978708945
66,0.9590935722279024,0.991724929950992,0.9909321483875663
67,0.9863853834658848,1.0133861891876508,0.9980982111744275
68,0.9940813243059601,1.0062520627291687,1.000934687552117
69,0.9730710510259194,1.0081303422874188,1.009699856450807
70,0.9816264639944461,1.0165283730802093,0.9877895895900677
71,0.9928889599299132,1.045558914279299,1.009926954730023
72,0.9840141021746865,1.0093101943820193,1.008439360784323
73,0.9832046714974901,1.0125280634517553,1.0034669109635395
74,0.9779234605219533,1.0301179502365527,1.0075299212399813
75,0.9796360720067657,1.0086760264953007,1.009382570680164
76,0.9727480286565403,1.0119502303918175,1.011511133672815
77,0.9850197115467834,1.0221976907528016,1.0110126929904582
78,0.999087790251348,1.009639533075317,1.004399999918696
79,1.0026715745854307,1.029577137097991,1.0051716407145657
80,0.9983391157000653,1.0176806703670742,1.0066085227317616
81,0.9722951505593,1.0131057827523058,0.9985820934683967
82,0.9966951033702507,0.9985519374301627,1.0007942626362605
83,0.992710599627293,1.0273072859678527,1.00327369235551
84,0.997962229325919,1.0025476367665067,0.9944898226169642
85,0.9770824297024282,1.021069408793764,1.0195778480635407
86,0.9722002511150558,1.0349154004142174,1.0204010402278574
87,1.019081607042819,1.0122262436304668,1.0092872198565652
88,0.9851588670673336,1.0107460268829558,1.0126412912772271
89,0.9822295327033411,1.0014370348885389,1.0019591548248268
90,1.0114306337586054,0.9966864521314763,0.9989258799495561
91,0.9954832010986492,1.042138274945872,1.0209807472374444
92,0.9836292561762207,1.0122643626996486,1.0279159953851777
93,0.9814353295762545,1.0326420854857719,1.0153377732313331
94,1.0001139864270454,1.0125207079836984,1.0187573544465676
95,0.9935449380581721,1.008620391204984,1.0070249760780814
96,1.0100723530458473,1.0062225668060112,1.000195626960735
97,0.9804042408892714,1.0069688595021609,0.9952947006714371
98,1.0207794541982098,1.0162131505680372,1.012992083136227
99,1.0002412991251128,0.9959632877809651,0.9936147674416327
100,1.0166300859013988,0.9990695292560278,1.0080465016439066
101,0.9679567631612765,0.9893045525705831,1.0062436643845956
102,1.0083442105210698,0.9998466662125883,0.9929071706798938
103,0.9829796882299083,0.9865460466810481,0.9815635140064319
104,1.016006072979491,1.0214637400779487,0.9955302486189834
105,1.0074401085544202,0.987282962843825,0.9992875048536682
106,1.012200740693212,1.0497744325464722,1.0195112146477554
107,0.996836566716272,1.0025997704280272,1.0036757119263882
108,0.9935592360185665,1.0077917147225735,1.0201825260677428
109,0.9919079438789559,1.015522935357151,1.0210821041472267
110,0.9871510089112897,0.9959803661447247,1.0116742261312341
111,0.9941550122607702,1.0185685353687324,1.0080698878171024
112,0.9830502085359881,1.003012612586099,0.9996470906721612
113,0.9859986010555312,0.992440516451904,1.007851173156691
114,0.9935548094546286,0.9698210603526729,0.9933145921013239
115,1.0103744577682867,1.0102963450759297,1.0053445381779749
116,1.0058568034062667,1.0129008422753443,1.002752401112749
117,0.9871573938669137,1.0266912330671036,1.012232602659275
118,0.9956510654851137,1.0281014787809164,1.0195464491637811
119,0.9929693757562924,1.0035961759019736,0.9956245986832987
120,0.9868617743060389,0.9921929149125642,0.9927280092603061
121,0.9786645030658452,0.9929608536334786,0.9880214440017384
122,1.004134346805086,1.009055404083486,1.0117029941663847
123,1.0039018504621533,0.9979163486473075,0.9962854240126212
124,1.0212450894861296,1.009518400246287,1.0241154677776214
125,0.9801469079910613,0.9972783035948042,0.9843217097867293
126,0.9931282843556366,0.9921492454135448,0.9965406135167297
127,0.9855463405784589,1.0085266707653648,1.0002106185895763
128,0.9985850350017561,1.0039792007920143,0.9969604819934238
129,0.997220650514239,1.0167268978779809,1.0004514317839992
130,1.0062302630718771,1.0128361602239289,1.0031836221713748
131,1.0085009047123086,0.9927249253967354,0.9896360953708209
132,1.0107420654512715,1.0011462910895532,1.000699043724685
133,0.9975126233368774,0.9960527275727082,0.9960824284108869
134,1.0098650158859137,1.0088669019440253,1.0197624702536008
135,0.9995952342022593,0.9924192453581574,0.9945531867612409
136,0.9915205253502514,1.005451321623959,1.0020830316791958
137,0.9830342193645443,0.9921163421976102,1.0061608101020476
138,0.9966133889573129,1.0222087272998535,1.0131257759948085
139,0.9988762902791072,1.0218050657975872,1.0208801017545552
140,0.9809942880663537,0.9991659302600613,1.0058834051488328
141,0.9968858296161853,1.0184138628926906,1.016810230650215
142,0.9895334724193372,1.0204295242117332,1.0106953100921363
143,0.9984252085898317,0.9926435070519316,0.9952671557180882
144,0.9942084065602879,1.003195092548934,1.0129011625957194
145,0.9996238094848449,1.0087525572221459,1.0054385794490728
146,1.006949246006839,0.9994140415253253,0.9882927933969665
147,0.9873048914280774,1.0088331663527097,0.998547162963011
148,1.0033314988507387,1.009369231182249,1.0185344625980306
149,0.9820504573468808,1.0234466781120397,0.9972636327213473
