,0
0,0.9687523581306601
1,0.9845407833718399
2,1.0044628860198077
3,0.993796529254423
4,1.0254077774455346
5,1.021458303220099
6,0.9964445848628637
7,1.01849092902671
8,0.9954806574243372
9,1.0059188202187475
10,1.007741519286915
11,1.011413679214039
12,1.0068542715647786
13,1.0065568534331366
14,0.9890140323000585
15,1.0129846952890438
16,1.0104910424857632
17,0.9947815982628581
18,0.9992827661746511
19,0.9899335704208794
20,1.0046290175484096
21,1.016549109669044
22,1.0106669786701221
23,0.9979015884296375
24,1.0040749033052785
25,1.0049494561453303
26,1.0070293937767976
27,1.0032600913431253
28,1.0203907326557409
29,1.004648693589783
30,0.9942645462865626
31,0.9939986280209845
32,0.9982390805401488
33,0.9956464927549953
34,1.0045677872647363
35,0.9991875095196123
36,1.0054484320034123
37,1.0072209384403106
38,1.011318540677703
39,1.0152593199394426
40,1.014373966561349
41,0.9994600121700048
42,1.0047927496878268
43,1.006235917411962
44,1.0245847198559788
45,1.0107897468629141
46,0.9896474283574408
47,1.0074024853931594
48,0.9817188471912359
49,1.0374298201995362
50,1.0231456675363324
51,1.0102056252430007
52,1.0695575479530135
53,1.0844231584854382
54,0.9034189714452803
55,0.9156966379411889
56,0.9433940345408035
57,0.9457780570275581
58,0.896773209346299
59,0.9824199463234651
60,0.9793542833118678
61,0.948891419906995
62,0.951316326716949
63,0.945009033928577
64,0.9668067412100364
65,0.9760573514158094
66,0.9825361504933353
67,0.9818508657087343
68,0.9956587607773751
69,0.995359948382267
70,1.004439794356683
71,0.986150063827981
72,0.9808748830075281
73,0.9967874567461081
74,0.986374905961969
75,0.9923090989258817
76,1.0068177423585905
77,0.9962874679279996
78,0.980775892112421
79,0.9901791811643315
80,0.9913032035882451
81,1.0091157570203917
82,0.9977106635071158
83,0.97665470967169
84,0.9865432245220127
85,0.9833601034287066
86,1.0002965133576642
87,1.0027794880422356
88,0.9804749506205439
89,0.9880041984752407
90,0.9994074057641278
91,0.9971295348213589
92,0.9807560880661981
93,0.9977060224545521
94,0.9898504367345643
95,0.9830297304757886
96,1.0027707106212969
97,0.9820907922786554
98,0.9998893631177993
99,1.008255282896258
100,0.9921860626923896
101,0.9893292412128696
102,1.0109643959349957
103,0.9949144515452526
104,1.0056831631745993
105,1.00098417244584
106,1.0112905169349784
107,0.9833258723886822
108,1.0106857315301365
109,1.0002362793985118
110,1.0009774096931106
111,0.9924928086833354
112,1.001327240934032
113,1.0043131557511005
114,0.9973433285792694
115,0.9984345244197982
116,0.9752408698236963
117,0.9674456637709218
118,0.9898794361295221
119,0.993998633013945
120,0.9776184297070398
121,0.9901900412727637
122,0.9882466998564922
123,1.0096751770715364
124,0.9925451738079674
125,1.0014669369524365
126,0.9880801553883949
127,1.0134396815658693
128,0.9957346069760915
129,0.997218957063872
130,0.9910486446889221
131,1.0085739081368605
132,0.9914890688875737
133,0.9843781361118474
134,0.9928757332073671
135,0.9984906855315039
136,1.0123928816787975
137,0.9941087342337608
138,0.9766882003640669
139,0.9890194669127738
140,0.997502706029858
141,0.9810467733359398
142,0.9925597774599657
143,0.9686386080578884
144,1.0143519645766725
145,0.9973648370372722
146,0.986133468934857
147,0.9896798182509772
148,0.9860748176261668
149,0.983031103379961
