,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.961714317718775,0.9600018115140361,0.9618488504593,1.0276192835149944,0.9988638268505148,0.990700430828311,0.9823019741709123,0.9797399648626303,0.9660717979583614,0.9858955230490123,0.9637277079807285,0.9757475065498517,0.9740190932532969,0.9606049935973248,0.9544258158507987,0.9644696772022406,0.9618266276222465,0.9788931603825648,0.9747025936171438,0.9774628998738787,0.9665654836544493,0.9625219140214698,0.9549370860378604,0.9678128516318396
1,0.971354112241695,0.9654602804039176,0.9710577721049655,0.981505768665513,0.978408261104938,0.9792911554873678,0.9803860625722213,0.9810648258078666,0.972423569171156,0.9694035310145688,0.9702262867144607,0.9761054260035722,0.9769904006493806,0.9558257560510591,0.956271382576585,0.9687349345106374,0.9576508484608744,0.9687109806467551,0.9672313078574495,0.9703133174891919,0.9657221778663527,0.9710478152772528,0.9623148797695801,0.973988453646991
2,1.0019765107146748,1.0016517313651507,1.000363266314533,0.9925532519861024,0.9936879588486224,0.9926051841571123,0.9948347218712356,0.9969055257416378,1.0063005079484337,0.9885160902766613,0.9962221144286244,0.9913195394441312,0.9928662165641156,0.9918050766004365,0.9989314605208287,1.001190740958045,0.9907718075453409,0.9992353488666794,0.996146158436504,0.9952131204996534,0.9905745773231063,0.9883814469129987,1.0014607651243936,0.9960923518154472
3,1.0023192157165282,0.9991386528084937,1.0034849984916636,0.9941867739094418,0.9943807259801218,0.992553938588348,1.0029466099195503,1.000030791540486,1.0015946059474108,1.0006611387657947,0.9891332550646381,0.9943051668962538,0.993903515735311,0.9924548116032041,0.9939112548307726,1.0015181716297188,0.9971810623685526,0.9956911074803849,0.9963754028966032,0.994929336806225,0.9970898410631365,1.0049818531389936,1.0044464189319389,1.0032112043772818
4,1.0039259427893568,1.0220356389891216,1.001711967603856,1.0032385344331451,1.0048704711259415,1.0059666352248504,1.0046503729796368,0.9966221198989392,1.0167905771112768,1.0081956638041207,0.9973482896698124,0.9991423815834175,0.9951258531195326,0.9911415661464579,1.0014920020866218,1.0006348763414108,0.9939022071358471,1.0021435144922037,0.9907040132988286,0.9982403170366139,0.9980940138661659,0.9948372215479527,0.9986478661231812,0.9969488457794128
5,0.9965827082537687,1.0041403549331887,1.0009941883789337,0.9955447430766313,1.0003111513545317,1.0035548686258673,1.0003938299225676,0.9976938089386089,1.008869052284216,1.0050259843508433,1.0013060445539708,0.9943773302439843,1.0017991929084529,1.0002856933247297,1.0023655390679607,1.0023669149929264,1.0011848616373553,1.0052614890773546,1.002707523334876,1.0020662042406057,1.0002583067354958,1.0029191812488718,0.998854163477764,1.0009053517234219
6,1.0014841018614935,1.0076131207487276,1.0043205754088673,1.0022025126791358,1.0013868436981985,1.0039876618261692,1.013401589279073,1.0222918141059276,1.0054094848823414,1.0014925162733705,1.008394009170633,1.0002291391242697,1.0075149871610365,1.0071135045548871,1.0039692654041588,1.0106360842907944,0.9983270907955016,0.9941965809120462,0.9927588342025437,0.9990594594779665,0.9964582507128665,0.9961271321055422,0.9945545898672947,0.9951271125414891
7,1.0003211808832106,1.004550773620686,0.9979032722813976,0.9997433541326346,0.9990206605496825,1.000364390801215,0.9994151771741216,1.00112624030381,1.005899429967184,1.001761328699739,0.9995081039070902,0.9983539092386229,1.003410199709066,1.0038400997531765,1.0015948930603176,1.0074043462970481,0.999644083327521,1.0017092393550566,1.00110993942211,1.0014353765111448,1.0018977521391033,0.9965530929872175,1.0084866453665065,1.0050928262542878
8,1.0037429018410546,1.001541957012268,0.9990525549371747,0.9890844157000422,0.9974741604348187,0.9964859442763867,0.9953409147098514,0.9968580498863922,0.9978469418170114,0.9996079605160895,0.9874048651854671,0.9991460901695493,0.9972680850676328,1.0013143770098951,1.0034599683890917,1.0007800360448407,1.0038249475466883,1.000566333904193,1.00542752065171,1.0000319733881176,1.0004745356099465,0.9998018293242217,1.0019794778357418,1.000460385002526
9,1.0048535734197903,1.0030422071420468,1.0044575008013203,1.000158661862246,1.0064226392407887,1.0075455770478319,0.9999131365842554,0.9922688365213255,1.0120320335192683,1.005337706879693,1.0070933273322689,1.0018102765960863,1.0036464042483906,1.0039773755498664,1.0051602527943555,1.0023736734706594,0.9985021663163108,0.9991505707238181,1.0038360183759043,1.00594683751515,1.0034110333601942,0.9988203979203467,1.0088962112803619,1.006759656405567
