,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.9748804862156223,0.9605821839099923,0.9793759096004672,0.983803538068322,0.9873972760333609,0.971377496555298,0.9828817703629706,0.9621782997910241,0.9616422586537479,0.97492066370957,0.9756540107968215,0.9781962116114066,0.960714019259653,0.9623452360168366,0.9705358376658738,0.9676601161261201,0.9686487501718254,0.9732246714339985,0.9790111878241007,0.9784705609986956,0.9664698647028133,0.9602963678124411,0.9825820410262055,0.9684325150697434,0.9635392538812733,0.9711221865570724,0.975932184142056,0.9776701762721229,0.9641566491867376,0.9814090742441797,0.9848109501770608,0.9659266133468681,0.9846844325228469,0.9682313052137521,0.9612191171138937,0.9658648200245795,0.9773094650806274,0.9770127921468031,0.974808440248489,0.9765816621235546,0.9681535515390693,0.9758191039905204,0.9750403561055385,0.9706315413006015,0.9683100262066874,0.9766955735373349
1,0.973585061958033,0.9880805581248964,0.982592912257871,0.9773944688457906,0.9900072085012476,0.9641816876906928,1.0048688711999683,0.9536720482528168,0.9567939977445299,0.9823635352921195,0.976084855307743,0.97745506622754,0.9699205161247886,0.9731986171074212,0.9740341636016306,0.9751988486718907,0.9910402837292472,0.9812514314168135,0.9793309060547574,0.9842207814648177,0.9697094868819172,0.9723548476440937,0.9903064624867223,0.9714416521026691,0.965896145445481,0.9767938140692671,0.9834673426001103,0.9806701638838055,0.9701147165105374,0.9864717851063072,0.9792160558277153,0.97205493442668,0.9922240245860298,0.9854216955512515,0.9713810812015787,0.9708250302080318,0.9930622932122201,0.9846555257077011,0.9913427218719947,0.9904510758213326,0.9668370732050716,0.992165928101206,0.9837865699756675,0.9747005467789763,0.9753904202039502,0.9807044787415551
2,0.9878522141371644,0.9981370578370081,1.0059146131062604,1.0061311661238117,1.001675717427593,1.0001571739274933,0.9973002645031176,0.9932457542176916,0.996635191238272,0.9934574361438283,1.0003548216114986,0.9906318353107446,0.9930070687983157,0.9969825186185127,0.9933534345294808,0.9964080393060976,0.9951884117523333,0.9857254552647972,0.9905604597635838,0.995469580137264,0.993037350108042,0.9896358148476044,1.0008857444514545,0.9922551145894746,0.9925946283226954,0.9976781843174833,0.9922156328432824,0.9993134712565713,1.0006487048732062,1.0018933595551966,0.9948808688598259,0.9997576038173089,0.9974435496085157,0.9947653731761076,0.9899576529586455,0.9888512424088816,0.9923206129968598,0.9985017600539072,1.0044219000930796,1.008316155283953,0.9864283201485883,1.0071621379245026,0.9966549167319719,0.9921368690413342,0.996586402930119,1.0023413711737912
3,1.005968569197386,0.9941951621576475,1.0069050788384275,1.0023484735563044,0.9992542661879782,1.0086766373013405,1.0055019920223136,1.0039600772415682,1.0026864407717242,0.9979690985416123,1.0152988601385438,0.9997403606979954,1.0017635511519145,1.0053312998514865,1.0003873717594753,0.9969922269369896,1.0019434303464334,1.0149739308426553,0.995929684817919,1.000552373073822,1.0043334873867227,1.0098078095243224,0.9987329745240158,1.00846384210712,1.0031662089953388,1.0107683770182714,1.016351342363108,1.0053011061510946,1.0072857438128462,1.0122828105039354,1.0091999942928884,1.0073510594657387,1.013970563088447,1.0117341019206656,1.0072721083224676,1.0009179751556594,1.0111473675774776,1.0117808243486368,1.0062033116628182,1.0162605691194817,1.0053867341904879,1.0036386161888065,1.0082037642186392,1.0064725834059343,1.0050346141422017,1.006520725428742
4,0.9957589749415793,0.9921383837216985,1.0063398487577477,1.0019260821923421,1.001619793958454,1.0043855452100205,1.009049862240672,1.0020063832505188,1.000116236897671,1.0036623699357232,1.0065026036599614,1.0044498866559664,0.99834004605588,1.0009949918705898,0.9992301371652456,1.0007450261890332,1.0025208780222765,1.0146036146798478,1.0087336184426714,1.0060416403358754,1.0026526784325873,1.0043321709003032,1.0051353639957865,1.004436122037576,1.0022104234013955,1.0110680445521525,0.9938138356866696,1.007751624165387,0.9987357028150593,1.0016822341273537,0.9960750325925717,0.9980886642237573,1.0058857144853255,1.0089999014191942,1.008134792217354,1.0047566876825573,0.9952338919487899,1.006593627321251,0.9984871591646096,1.0005347963073656,1.0068005808734877,0.9986433511441569,1.0057381912744627,0.995254545815763,1.0080983372575556,0.9975387030685537
5,1.0045377123887393,1.0154178919711436,1.0041536112203457,1.0019138181287974,1.0064113600538307,1.012637331237048,1.001521839725752,1.014406502302707,1.0031751791247476,0.999922685166778,1.0049615787545114,0.9987136148459442,1.000727468066902,0.9991767653909495,1.00257265341752,1.0092103806286856,1.0035469753141815,1.0202244675259058,0.9983111703212214,1.00262573827668,1.003862584798742,0.9988511001073109,1.0058551861586376,0.9908378180715615,0.9974667067053459,1.0032382538773945,0.993187785014707,0.9927278734936383,0.989169582674917,0.9960700915924533,1.0103184255524074,0.9880149255530605,0.9913549704670951,1.014913844899629,1.0090504648580134,1.00029409042428,1.0108847421724476,0.99477726455648,1.0035597715779452,0.9997835522254916,1.007836116794959,1.0035916503334492,1.0119929411733797,0.9936177256686537,0.9967814854740544,0.9858762703319872
6,0.989119236914652,0.9916954872212701,1.0041008955877309,1.0047908869662119,0.9937588468390228,0.9907325799000996,0.9978655317272078,0.9964396671855723,0.998385972485317,1.0005882417257355,0.989081542868098,0.9987779377342113,1.0016120264089126,0.9959648837717691,0.9986039357690542,0.9973840045171806,0.994494028822824,1.0008006234118643,0.9888694972756148,0.9976434609575822,1.0027169939880716,0.9984227926920529,0.9938253913355847,0.9967180039220469,0.9990571039316737,0.9931082586353991,1.0001914734867123,0.9974148368462553,0.9952445785491998,1.0064438363726411,1.0046765204682584,0.995878199056512,1.0043593888779638,0.9984888669693842,0.9977485837870672,1.0015898934643412,0.9989172264862864,1.0019590038424682,0.9916277333607636,0.9975295425012015,0.9980158620159445,0.982888827380817,0.9968697565196173,1.0019311078899886,0.9990015085427251,0.9932111030633175
7,1.0037551105086484,0.9964746728440934,1.0036972411548835,1.005195460746111,1.0058020841363005,0.9897660791829609,0.9864479899427462,0.9970369086563228,0.9958148218196541,0.9906517579010738,0.994129327191631,1.0003768976813625,0.9981518678389724,1.0044379930391931,0.9966240572826396,0.9955998593263127,0.9886437856838718,0.9901917943480549,0.9909470649895178,0.995656004902493,0.994516971187135,0.9924922396451314,0.9957000946901269,0.9935629247692425,1.0055044434009945,1.012325366442778,1.0064890088908496,1.002414640502258,0.9979401616930907,1.0001209549550931,0.9993646908727813,1.0105674548407435,1.0062505336980556,1.0057751618787643,1.0112084712001932,0.9956137581966863,0.9970070055258918,1.0055288836183747,0.9984424878271249,1.0069812148183375,1.0047230217356238,1.0013901910354683,0.9946829725351127,1.0065596261629681,0.9998624749467224,0.995719948952431
8,1.0036232829574,1.0032794876006685,0.9987452818112807,0.9994916829043479,0.9940254271820085,1.0082799714022417,0.9992143595750073,0.9994632493314359,1.008298507801087,1.0084557002690964,1.0029719668286292,1.004595498474463,1.0096777182484034,1.0038763127620176,1.0046779943796935,1.0084786908266605,1.009547071405982,1.0055918205791607,1.0059000591572593,1.0051252760829161,1.008952183355992,1.0089474180478264,1.021406883538974,1.0139720474201932,1.010676913894496,1.0007159154883343,0.9978555871490403,1.0084898569528582,1.0184540626442262,1.0053971793309975,1.0014488085794777,1.0133798852396427,1.0073142719238832,1.0106635382340343,1.015935070984643,1.0087031090931007,1.007856059347811,1.0083548755602425,1.0039140955194088,0.9911985661864037,1.0056416217837625,1.0127457780896958,1.0044308905832096,1.0095255828895666,1.0108143192142274,1.0131214478875328
9,0.9992279330875073,0.9917442150744353,1.0055770578822834,1.0044112928735625,1.0075049413236703,0.9877289060124984,0.9857165120852863,1.0088979393654043,0.9992595237823029,0.9957071894792868,0.9886905173505017,1.0025080723293904,1.001701879309102,1.0087243342138161,0.997912285004689,1.0000230856082353,0.997437188090407,1.0340222571479407,0.984538826521711,0.9924632668114628,0.9985835693651758,1.0114677672167203,0.9869433275112413,1.004439573726782,1.0000587151653082,1.0026302338057307,0.9955237525213312,0.9966367872866991,0.9972232658578045,1.0003132514941855,0.9997320546595494,0.9985217372302221,0.9988601837790477,1.005054095096856,1.0050841119218854,0.9965329639106486,1.0068595685026875,0.9959414649580537,1.0086556053364604,1.0143733872406926,1.0021988020741368,1.0056930463455498,1.004506026800376,0.9967724373651593,0.9999345620376726,0.9999950996267533
