,0
0,0.9663550259381334
1,0.9731747270129305
2,0.9930146113337652
3,0.9952664959500479
4,1.0046329711651487
5,0.9994253085600627
6,0.9999887778585665
7,1.001788173890056
8,1.0056988442773365
9,1.0040725913377808
10,0.9973938431159566
11,0.9984451715347403
12,0.9963220987202192
13,1.0020820725312527
14,0.9956794309879453
15,1.0007296792761176
16,1.005299043674662
17,0.9976697672063732
18,1.0031679303608498
19,1.004123430435773
20,1.0000355421777152
21,1.0060003127366899
22,1.001655969125964
23,1.0091930376264961
24,1.0002641989645524
25,1.0050842982520025
26,1.0013575047882302
27,0.9999543819247455
28,1.000264070104567
29,1.0078311117409822
30,1.000883339072035
31,0.9974249734386458
32,1.000444893997804
33,1.0088163348968633
34,1.0020435439710809
35,1.0063287078733103
36,1.0025931227293499
37,1.001242102110231
38,1.0016629658641718
39,1.0045333262614933
40,1.0014680341061137
41,1.0013492223582108
42,1.0021115805829193
43,0.9986592993673843
44,1.0043892523747975
45,1.005792550045484
46,1.0023828359732991
47,1.0035989153420355
48,0.9994122542189963
49,1.0005059890618888
50,0.9975050475667474
51,1.0018552949785677
52,1.0087221291284372
53,1.01656893453962
54,1.0028559034086815
55,1.004761715715722
56,0.9922771169212219
57,1.0367491962725985
58,1.0415977488274502
59,1.0296725448796114
60,1.011745863662981
61,1.021316857990209
62,1.0323176920848285
63,1.0411449528538692
64,1.0475464377123462
65,1.0457466910384665
66,1.046419388439763
67,1.0417198355188342
68,1.0433530858069888
69,1.0419333144342944
70,1.039363078113593
71,1.0348739590879772
72,1.0279455802583575
73,1.0278592938654794
74,1.028292070235452
75,1.0250040245149996
76,1.0201614083961783
77,1.0205355774851113
78,1.018731863651565
79,1.017849137524559
80,1.0121460732628835
81,1.0093101158405933
82,1.0110912306137063
83,1.0051635852002854
84,0.9993902096665629
85,1.0050018789273933
86,1.0028933585437427
87,1.0037132510714646
88,0.9985587770090344
89,0.9968254282278325
90,0.9955710868959995
91,0.9995329356512609
92,0.9935177762898468
93,0.9940000396745154
94,0.9992451152320033
95,0.9992995287256772
96,1.0024537517009926
97,0.9948832870736323
98,0.9974237439133907
99,0.9961623892911714
100,0.9961704323886623
101,0.9975117209705793
102,1.0025187109504545
103,0.9978833483283847
104,0.9983944823007699
105,0.9979020987209144
106,0.9995074491595258
107,0.9925740751861962
108,0.9967930664263195
109,0.9881786627464753
110,0.9924343216899364
111,1.0026485892990733
112,1.004004568763819
113,1.0022740542135564
114,1.0022534737132187
115,0.9983568811817009
116,1.0075245110952318
117,1.0005233137108263
118,1.001004973973597
119,1.0037436408255715
120,1.000919700534156
121,1.0035088747729803
122,1.0035275033872348
123,0.999772394898624
124,1.003585240099511
125,1.003346239042802
126,1.005301383652622
127,0.9997755870570215
128,1.0105632154185915
129,1.0041131513186845
130,1.0049145077397852
131,1.000993877584696
132,0.998603260105174
133,1.009807974181558
134,1.0008309510548477
135,1.00349858124594
136,1.001430493938509
137,1.0018510271652092
138,0.9968180853213512
139,1.0007743668509437
140,1.004980949798325
141,1.0035210286843672
142,0.9959573930563972
143,1.0061988052878352
144,0.9974085160285888
145,0.9964813352233343
146,1.0008575730449336
147,1.0008679169906367
148,1.0046357180678593
149,1.002266265986686
