,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0286654020536379,0.9566219697025792,0.9523538449302816,0.9626159428119135,0.9560422230796484,0.9715875237617928,0.9591581140968914,0.9703392895181903,0.9584454391389908,0.9634713399964518,0.9591869694408433,0.9577375638751847
1,0.9907558675331524,0.9531250364560003,0.9576692057802306,0.9480001884025021,0.9682238576707471,0.9894843737596115,0.9906977117239021,0.9815946171520583,0.9748144756599307,0.9765505750728092,0.9855044816318285,0.9880069554212001
2,0.9961573187463817,0.9982200419800703,0.99605602375518,0.9916200873917843,0.9941944674518707,0.9927158101510701,0.991078689460016,0.9940733056374981,0.9900773503106022,1.0011147406395235,0.9910279500281636,1.001087687693815
3,0.999800892810786,0.9964541859934707,0.9918117034117009,0.9873269551052157,0.9874463946584318,0.9932641289622474,0.9924338315441613,0.9967438139382468,0.9963927534816407,1.0000597795540063,1.0133454208896973,1.0036434704825403
4,0.991421633188256,0.9990210665637843,0.9996006133036384,0.9961160597513882,1.0068644028846765,0.9931009616792317,0.9912251261548491,0.994720253627718,0.9928300523169798,0.9883263040807168,0.9962082510255845,0.9959732325681843
5,0.9929790799366901,0.9984010538909139,0.9970548358880891,1.0046662499636296,0.9972820586787383,0.9983418236477883,0.9997326168870371,0.9954751197970471,1.001914698251371,1.004850702770177,1.0173924357464468,1.0041214506806104
6,1.0102596721445551,1.0031697844995981,1.0037486333313834,1.0052845609521897,0.9962283316083405,0.9954391241470343,0.98553017033219,0.9962003960099397,0.9808171804577661,1.0039906223613422,0.9964236926897067,1.0002729534683992
7,0.9929322569455933,1.0060692962261635,1.0016334799198472,1.0048236322170234,1.003967599130277,1.0050360273105985,1.020902557879845,1.0050772762373856,1.0079170577771752,1.0046523519086554,1.0160637069109273,0.997439040980244
8,1.0159466115265627,1.0057501637992088,1.007282353877903,1.0009462633220985,1.0102631889378606,1.0041161400233773,1.0048174699130743,1.0067758291093312,0.9973297614914306,1.0126763356281987,1.0171608934640761,1.003452819898435
9,1.00023124936866,0.9973621462121451,1.001007694155539,1.0110740298414702,1.00379025543157,1.0034785949746523,0.9973835958110017,1.0029711166258364,1.0019394521618403,0.9880368959422265,0.9890467011482986,0.9969799041308438
10,1.0004783403711623,0.9974929262244083,1.0011845472475893,1.0054460862904366,0.993176761401272,1.006701676079331,1.0013358851363534,0.9972163833108415,0.9973840711184573,0.9988724891483718,0.9943931848157886,0.984025208209082
11,1.0051208915554752,1.0049268477741298,1.0021326535866932,0.9939820309609975,0.9957247655742565,0.9984755236027445,0.9976726240001648,0.9995815186618072,1.0025020322968827,1.0182418038837866,1.0135293369662688,0.9903500729640153
12,0.9998733547466424,1.0004088505030202,0.9995203155388788,0.9920955433458575,0.9933776033419185,0.9949161042029802,0.9907074797402756,0.9936421275846599,0.9962979853855745,0.9955644924228519,0.9951521309350252,0.9880402183443497
13,0.987065316785887,1.0136902523858897,1.006779547054401,1.0083207727138996,1.0053370714322811,1.0053455434782197,1.0057493745930957,1.002698513151536,1.0036132993279225,1.0004339526250519,1.0019318656723153,0.9982696656491009
14,1.006957811439814,1.0014594159614565,0.9978717246293173,1.0087697409436225,0.9934087612053977,0.9980969366981974,1.0067304743534486,0.9987143671481703,1.004863132433907,1.0070508517096979,1.037951831161769,1.0035404430417392
15,0.9906756801077604,0.998854604376092,1.0110791049007888,0.9957237888338939,1.0040157397612204,1.0037124413600202,1.0017945341409613,1.0043223812312576,1.0019157880241563,0.9990599581488092,1.008183656524261,1.001091370253911
16,1.0044580922881905,1.0124106979725032,1.0067625200110066,1.0122045283616583,1.0114320037817852,1.0079039982139435,1.0033568751014283,1.010247134860818,1.0035412487543791,1.0088862827710703,1.009083717264936,0.9887205777949334
17,0.987149459957345,1.0018163393249757,1.000922410219016,1.017748804034086,0.9949592364993,1.000082241312316,1.0045748227116962,1.0031316598092048,1.002720090564208,0.9971751712143329,0.9997576820316175,1.0075556313266607
18,0.995276309231267,1.0039714504002426,1.0029800614683408,1.000372155724537,1.0028277051205214,1.003650229730481,1.00554138915382,0.9998758118498715,1.0016389498159908,1.0061363731360937,0.999486085048358,0.9916152223072857
19,1.010033914584432,1.0026863598862648,1.001521985852079,1.0017863095197759,1.0021460332025438,0.9987135401627892,1.0052386197163312,1.0012581622127967,1.0071272918971816,1.002763322919239,1.0016930098901085,0.9991787031460478
