,0,1,2
0,0.9540440819994496,0.9515837765066095,0.9646233929974112
1,0.95915527362901,0.954939084163643,0.9627968439017166
2,0.989501418495213,0.9886641274048689,0.9911667005176517
3,1.0013271503340166,1.001637134623261,1.0073973271420502
4,1.001357856025662,1.011505202283644,1.0065427446198414
5,0.99905441444786,1.0057640951057605,1.002306902291449
6,1.0069433801682637,1.0042160705347845,0.9995009081779143
7,1.002505362621209,1.0082308404034204,1.000081799355237
8,1.0045011052974764,1.0072088032572535,1.0046728422392157
9,0.9975153455879944,1.0036030046098279,1.0006916508042762
10,0.9953966422530806,0.9971768449204305,0.9941844743755499
11,1.0049165730191054,1.003273613264509,1.0030896009972206
12,1.0017322007409757,1.004657437791838,1.0071693506746884
13,0.9978325010699779,1.0033414202274906,0.9971720975695664
14,1.0078046772065565,1.0068799896115286,1.015586739645006
15,1.0070570665921963,1.0038921602976667,0.9995824962092197
16,1.0021563126529403,0.9938795830758516,0.995228986873458
17,1.007249382841531,1.0010484415695513,1.002422437885169
18,0.999650413845294,1.000915907341056,0.9936152851042748
19,0.9944052260458378,0.9963078920104769,1.0038310577614866
20,0.9991200649421376,0.995835612325785,0.9967294618348485
21,1.0043102327251445,1.007844540402315,1.0032028024124908
22,1.0042949199312377,1.0080243162599072,1.005629744064524
23,1.0030336833218327,0.9983508688872105,1.0004655655550938
24,1.0056978245244605,1.0131243571902366,1.0168468551579501
25,0.9988136608288122,1.0041150749175212,1.0050184502896904
26,1.0034197967783807,1.001874747031806,1.0039460218594847
27,1.0070350544944386,1.0013112992637907,1.0059891041879145
28,0.9984410883671868,0.9999228737834469,1.0018951762950938
29,0.9986247283153837,1.0058260552140295,1.0028104696360796
30,1.004154003005512,0.9987315229414268,0.9987876969157897
31,1.013171175364336,1.0100410064606005,1.0097205938223912
32,1.0025126118661103,0.9910723747919451,0.9967334717810921
33,1.0082994573144795,1.0061153881067486,1.0080669859650078
34,1.0111116031849232,0.9915505479222805,0.9938562864456495
35,1.0024938244256645,1.0008518076541384,0.9954552637081692
36,1.0020429005764881,1.0006302332148038,1.0035753509170255
37,0.9997853037768267,1.0037826153306966,1.0061090332137348
38,0.995178029543658,0.9998178823636934,0.9975200726339685
39,0.9965661447979285,1.0022108680590625,1.0053292537772307
40,0.9982362406643633,0.9966850588795076,1.000698313257595
41,0.9993362462979472,1.003223408139893,0.9982205886172746
42,1.0015835745989374,0.9934908440513277,0.99217061189603
43,1.0031373126836656,1.0086112023162603,1.0067051999755983
44,0.9983532249500041,0.9995940472265545,0.9991470246362449
45,1.000512000849921,0.9978651279604102,0.9988503746731531
46,1.0045114066815466,1.0014267589291665,1.0049526157541806
47,1.0022311626837133,0.9971689037088499,1.0043475164297884
48,1.0082480179649738,1.0041414601659915,0.9989322055453814
49,1.0005791558568817,0.9986778915778618,1.0026667379009309
50,1.0052208983145974,1.0037794817582877,0.9960878415520112
51,1.0009611805740515,0.9984369022974146,0.9973900509433467
52,0.9979984471487724,0.9657589085628807,0.9740641111000009
53,0.9882307102795279,0.983384491279046,0.986914483834353
54,0.9840093556190499,0.983745810123435,0.9884590132754613
55,0.9899613447106937,0.9967995645767566,1.004315829687885
56,0.9713661346350574,0.9835916037633288,0.9864873272804541
57,0.9711225681208979,0.9817853555283002,0.9828813744816196
58,0.982277709116282,0.9669939969036528,0.9778267694908623
59,0.9763223969805944,0.9751045815482756,0.9867857476395709
60,0.9995727006287106,0.992662472083654,0.9963728299392127
61,0.9969595744198428,0.9845898798534861,0.9738879617634701
62,0.9937538238939633,1.0013197955091415,0.988764355472915
63,1.0123295414863223,1.001932583086426,0.9863371967020055
64,1.0215259135092878,1.0131721331358252,1.0179155630701424
65,1.0233516396337563,1.0138741847387118,1.0161130838889023
66,1.0347728749060665,1.0335255842607167,1.037448738095822
67,1.0340714465524534,1.0243835969521604,1.0223738838853322
68,1.0388733159707204,1.0365316689040864,1.0347292092965794
69,1.030799714371682,1.0239224932564333,1.0296628173082465
70,1.0340148875866813,1.0295367593042104,1.0330994356050016
71,1.0337147421400272,1.0256387763420494,1.033054446485134
72,1.035553229458753,1.031926712475752,1.0263197589685162
73,1.027508412695558,1.0197364693992357,1.028380647400221
74,1.0273472910755896,1.0237691382682201,1.0324858137628017
75,1.0274064463501127,1.0182834346622966,1.0281605093498472
76,1.0200007050575826,1.0175406843735886,1.020142880075271
77,1.0205906716323285,1.0165486520666907,1.0216760690806679
78,1.0217393916512802,1.0143698704433963,1.018874739119808
79,1.0178256010660354,1.0114661889284526,1.0233671549302996
80,1.0211487007057147,1.0120471748934177,1.0188820773791065
81,1.013182331151566,1.0101772078763023,1.0177467661738686
82,1.0167075055273176,1.0099248176463533,1.0126353687085015
83,1.013421756258625,1.008999521374594,1.01153472325572
84,1.0121367916098516,1.0072736172970542,1.013352399309739
85,1.0124998713026863,1.012657124326333,1.013850551670308
86,1.0122228189797597,1.0114435863766078,1.0119992631163315
87,1.0095324832467072,1.0114556689632515,1.0089555155684902
88,1.0142014366388694,1.011826320510984,1.0142465372038494
89,1.0086524738896556,1.0013313339450103,1.0121880308401179
90,0.9980257958059549,1.0028707854632082,1.0020653914001554
91,1.0063884647784158,1.0039853758683914,1.0121031146701658
92,1.000667573534678,1.0058335079593181,1.0066205901975789
93,1.0053910754812472,1.0041162835021535,1.009161198192224
94,1.0119917025699912,1.0081273547311003,1.0110233977877792
95,1.0072984680025598,1.0125909708384857,1.0174161700541267
96,1.011906692691266,1.0077531076239195,1.0099855423130777
97,1.0032915174096337,1.0101315870474576,1.0101711587396518
98,1.0031040701784795,1.000857415641294,0.9986179321496286
99,1.0028997515084914,0.9995106328593603,1.0084030590857975
100,1.0078945612119026,1.0054360891196799,1.0055805167970548
101,0.9996952752723341,1.0008476422840722,1.0066759364918088
102,1.005601221813177,1.004615702588983,1.0081591189401296
103,1.0042861225470758,1.0032668152838595,1.0043765177599315
104,1.01112079266127,0.997880313695414,1.00115293710088
105,1.0017054075495944,1.0025007098202114,1.0048506739154761
106,1.0051401854734503,1.002544051710071,1.007640269498346
107,1.003717172548141,1.0030012645366815,1.0026976296759629
108,1.0057628471493072,1.0026751521698638,1.0057760101542443
109,1.0010266708993325,0.9954679526634466,1.0031648763992946
110,1.0052301371255978,1.0098306990130888,1.014409753969271
111,1.004478838568174,1.0013840456532281,1.0085332392634687
112,1.0025255100386907,0.9942319671341437,0.9997483604529673
113,1.0016857417013398,1.0039251487192975,1.0081032263143384
114,1.0058675173578802,0.9979072207161087,1.0067886501787344
115,1.003235641228925,1.0007118029350617,1.0105226954045883
116,0.9993620715387056,1.0014632041625924,1.0056436808296583
117,0.9988138477945746,1.0037808368758598,1.0067035654523775
118,0.9994179810199431,1.00201464941411,1.0051027500117873
119,1.001380621015192,0.9993328347367394,1.0094728506786204
120,0.9986177179851101,0.9958369549540983,1.0098190491618313
121,1.0036943944375891,1.0060945408919115,1.0065314224677069
122,1.0033042424036034,0.9990686085629755,1.0053833176324825
123,0.997842111394296,0.9957867642893665,1.0005198817103225
124,1.0031543675132786,1.0042158771681005,1.0005671956919386
125,1.0014911968515714,0.9984687544805164,0.9972092080804575
126,1.0067060117224191,1.0089174417428597,1.003491931289193
127,1.0025135183013012,1.00010246660742,0.9978926352250149
128,1.0035738890479464,0.9997076639952048,0.9995149415672636
129,1.0048175541330964,1.004917738796484,1.005900272996803
130,1.0010041001756012,1.0049523572383439,1.0014307174212373
131,1.0046182052644006,1.004949086477288,1.0102962385323029
132,1.00249509640406,1.0019865163067652,1.011861403556034
133,1.0029930002287633,0.9996987681065486,1.0024748857031833
134,0.9990089405841079,1.0013989433294772,1.002765883197254
135,1.0022038296636466,1.0045252262581195,1.0086148992287947
136,0.9977703239087318,1.0081113034625167,1.0039172443517834
137,0.9988058524464957,1.0017317376589627,0.9974208403137874
138,0.9963227857338207,0.9950505372141175,0.9928218407088779
139,1.0031607517603962,0.997687280279809,0.9991739867177272
140,1.0049449999529465,1.001015011888073,0.9957819441575201
141,1.0002856379578164,1.0071053743112173,1.0019208717627328
142,1.0015903712597558,1.0004403097371624,0.9963328275915799
143,0.9962114546581489,0.9946070205949135,0.9989429529870296
