,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.9788684379620679,0.9798885137134148,0.9725338559377092,0.9620262701529215,0.9656309198442702,0.9705100976949342,0.9584933966572388,0.9593906724277069,0.9534768281902795,0.9500933599631489,0.9705833526534613,0.9755939273463037,0.9761922991867904,0.957139851765189,0.9594250442768966,0.9454989800301618,0.9522981744941881,0.9879574822513204,0.9747334869333792,0.9898302483887175,0.9603288401617284,0.9534804256724915,0.9371932834742879,0.9433056631241378,0.9513753852174412,0.9529968681518682,0.963561616173125,0.9442406787848697,0.952736104504547,0.9497439052660365,0.9591634069698015,0.9546880744297832,0.9566065110559414,0.9718230394516035,0.9516080337574807,0.9482617490942055,0.9470105275155686,0.9632973109368858,0.9484059934429248,0.9591975698226152,0.9585592519308702,0.9480910305315129,0.9757018679086872,0.9519854536227139,0.9765260670279347,0.9867394464079334,0.9527206523831051,0.9533756413430636
1,0.9714389657348983,0.9735430239082639,0.9699840995257709,0.9597285566424729,0.9639973686581776,0.9691023272379136,0.9602688699355971,0.9740624014902054,0.9604297755819895,0.9608251923126737,0.9773454070411057,0.9831617086393695,0.9615045767584298,0.9676871895477986,0.9699764749625975,0.9613426537191078,0.961943146702849,0.9689777851011819,0.9539507857366127,0.9776285638314521,0.9557312730575456,0.9622973782495416,0.9555348959050457,0.9504024760730597,0.9518074512936021,0.9639772808058588,0.9664576758604687,0.9486128515412247,0.9584839589293882,0.9594935579547171,0.9587386928693544,0.9652591474385368,0.9670249181307102,0.9686480308128271,0.9631422781211488,0.967180520714631,0.9614818549375649,0.9564159078182406,0.9619078148185087,0.9624818042488058,0.9712654320036851,0.9941855508569605,0.9825833151317074,0.95959954742973,0.9780639778062206,0.9800121505328117,0.9688756243427799,0.9612669077239513
2,0.998006942916766,0.9968691517734755,1.0043157414642603,0.994781863140097,0.9945004129870731,1.0006415086788896,0.9927945186197571,0.9945751859650312,0.9979036732688149,0.9915323673983846,1.003016165632145,0.9984564378405311,1.0026559525499221,0.9948399472325172,0.9876681639499522,0.9948462913781085,0.9935230796908786,0.9862401999369056,0.9894657307076024,0.9830788399264447,0.9895457709296543,0.9963589078340103,0.9905860732914851,0.9921586647147059,0.9916921878481586,0.9890621634480202,0.9955672779504114,0.9895501129217112,0.9920939167572722,0.9963739609167105,0.9990843358826366,0.9964766839795803,0.9931086688320926,0.9934832145382185,0.9988007985577048,0.9962350549194202,0.9976010102367254,0.9856424383422453,1.0001926934164251,0.9888034270198193,0.9936210770539705,1.0005243932657801,1.0022710167465798,0.9988429256733918,1.0020481901573346,1.0121294016811542,0.9882718611361151,0.9947671621806646
3,1.0087678450222297,0.9926702741674996,1.010959852645408,0.9980268620707452,0.9996166314957113,0.9980348020905006,0.9959169990850187,0.9825253755951521,0.9949869694109337,0.9923942617451813,1.0135983063124794,1.0107075378866688,1.0079821107147324,0.9943768018910362,0.993520762728631,1.0031009430568485,0.9945914649917562,0.9895470358317073,0.9965265314452906,0.9823052777090416,0.9918392246526359,0.9981213770231839,0.9999451458909759,0.993142747516372,0.9935639374833481,0.9978431933732238,1.0143641518762878,0.993101695944141,0.9872958585341839,0.9954201299969903,0.9900081632127572,0.99887240791862,0.9876486840597675,0.9850701663144591,0.9972049483923076,0.9970451744363187,0.9918675172413395,0.9986936551951987,0.9955974160822105,0.9971716916887511,0.997835308865722,1.0238147533754813,1.0265914680404822,1.0023266375320417,1.0082716777059935,1.0107453600682161,1.0050993079983568,1.0016193268189375
4,1.012857633050696,1.004590380279814,0.999440165125298,1.0024047619100436,1.0037369753427747,1.0006642355161137,1.0025819706083174,1.0008696900337113,1.0025534216416199,1.0002818217885043,0.9980860996280009,1.012451484716053,1.0215472112394408,0.991184458209167,0.9975190276721744,0.9984271154229111,0.9993659815619446,1.0061280583623702,0.9970962993908566,1.0197322008042666,1.0046841162692552,1.0019503348286045,1.0082747792187405,1.0022690564222354,1.0019429166519491,1.0114807455503438,1.0125773684244865,1.0033236636113545,0.9944047881930567,0.9944116132034531,0.9917189490826039,1.0065464490099605,1.0000437363518557,0.9952303249226334,0.9981680450727213,1.005139427749134,1.0011643531159862,0.9967895440499625,1.0016355186897317,0.9977441301162784,0.9977344194008911,1.00512241992245,1.0116299920468765,1.0022463978389848,1.0051460653214734,0.9981645015549466,0.993340967881189,1.0054503592282484
5,1.0173117551547712,1.029460787163345,1.0250127486714338,1.0137287455321016,1.0113018497313697,1.035005645296583,1.0144007341619854,1.0463353024450341,1.0073205053994678,1.0225911960167595,1.013902450540512,1.0177581860856335,1.0092585730032886,1.020705798585541,1.0164480003396548,1.0111313384639902,1.011435992585973,1.0028286290146577,1.0057308671367768,0.9886301941825824,1.0082060330478375,1.010660882931935,1.003375219750634,1.003496703905668,1.0001557010626372,1.0055777156558776,1.0046881994482346,1.0026916200550997,1.0050229444094774,1.0063915068265092,1.0091306429381104,1.0055801128676667,0.9885098149907454,0.9979657129863666,1.0061853373989833,1.0053708795583565,1.0013624110369648,1.0064050804531879,1.0110105487888366,1.0064282981428014,1.005190342566945,1.0161810417763175,1.0243215356412967,1.0098023307655581,1.0257595850635775,1.0334505622909278,1.0034443746343935,0.9972095132624139
6,1.0243680648215459,1.0211796038222247,1.018006570625308,1.012159325164054,1.0112348933059345,1.0332457320835398,1.01084716187046,1.0335469678571687,1.000034984313986,1.0167424368529585,1.0072280074072304,0.9955548924422928,1.0008014880966247,1.0084669044620809,1.0088994737656398,1.0105737121550529,1.0046277261058467,1.0037027262585132,1.006499482460021,1.0050218154976494,1.0107981175619898,1.0097139168159215,1.0027214572718954,1.0093755326313896,0.9982391056700527,0.9980210934933046,1.0040538331869189,0.9943011383873193,0.9961277727054377,0.9950665946018982,1.0043036687262061,1.0009863043833205,0.9894614177913842,0.9922100263740089,0.999308052297876,0.9967638009500164,1.0046882351417072,0.9934805626680364,0.9914352829943095,0.9954147189836382,0.9948530508808175,1.0045766887522478,1.0097006589272868,1.0058993015777133,1.0185906875779585,1.0563613076480962,0.9950295271375651,0.9975385985089732
7,1.0191929243598816,0.9939491236034979,1.00151757793177,1.0003742457268483,0.9969955972789709,1.0027884212381017,1.0080850395933898,1.00499172683489,1.0157312238551175,1.0076140276762748,1.0001803389329769,1.0037876312847025,0.9967248432356103,0.9935057943095501,0.9994118181535028,0.9985627158192685,0.9960731200174949,1.005895816263952,1.0040921450914635,1.004629598007775,1.0060494939641367,1.0036250598989012,0.9972962962611203,0.9986613912211267,0.9992334947745353,0.9960825272990613,0.9995147961619727,1.002476412666857,1.0131712881545603,1.0084039888343825,1.014918631880277,1.0017898898563857,1.0030071508809686,1.0232718725036993,1.0008708107181312,1.0037605051094505,1.001360250661564,1.0031033107521183,1.001251769641101,1.0035960646731814,1.019373419637783,1.0096001106093546,1.002791742876132,0.9983756899492781,1.0103333758120248,1.0219091924009944,1.0083825668734119,0.9982532388889134
8,1.0059385331516,1.0052415948673223,1.006463414317681,1.0034395899434865,1.0067083815617595,1.0085450800059887,1.0051333357758512,1.0107228634276972,1.0021931666850665,1.0079422278047985,0.9949209025849692,1.0225772971270335,1.0154380427125311,1.002153516834739,1.0080248602652955,1.0035224609295015,1.0027089221073464,1.0075493135359603,1.0037180955029055,1.0109711264565167,1.0096181651573843,1.0052190895133906,1.0020365892278835,1.0040716064895823,1.006348139542523,1.009994386481511,0.9989940061511523,1.0046789299347185,1.011056547690761,1.006458772429549,1.0174747029900404,1.0053033586543751,0.9986657593309608,1.0014754652371864,1.0046219987654494,1.0030384562732464,1.0020935401216893,1.0021232049780164,1.0054528262384195,1.0025094134303256,1.007219551324688,1.0111390525224024,0.9940631848883983,0.9983903301066048,1.00775832026909,1.0049718127010958,1.009625497593709,1.0035961629524894
9,1.0104392350585927,1.0072179268490304,1.0054853365056162,1.0041402128258095,0.9973585702035436,0.99881335094606,0.9980245967032287,0.9985343286687642,0.9986608960566011,0.99995224127698,1.010477315280162,1.0176373403579564,1.0065704903141202,0.9993565137719725,0.9955157998287845,1.0031479630700204,0.9966551735971848,1.007683349183958,1.00725379032612,1.011750991346978,1.005121439492333,1.0005871138237656,0.9992805272424248,0.9960151916402812,1.0030504153975577,0.9981910061313064,1.010648296576814,1.004857325613957,1.0105923733159043,1.0073599162882043,1.0068180977873846,1.0023991557720848,1.0069855531694605,1.01093301847628,1.00069813575512,1.0019011923631846,1.0012617791174734,1.0096258058748746,0.9997975777309425,1.006391986008688,0.9919838926613067,0.9960780949301281,0.994725637363912,0.9947660299278622,0.9836952601619867,0.9906968703667826,0.996411897826886,0.999470897336823
