,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1.012283812417437,0.9846469711361704,0.9802808739703274,0.9573674992635591,0.9889122905316167,0.9692283922929549,0.944337515586657,0.9400112079857982,0.9444628158261054,0.9473618431585064,0.9670019467177219,0.9415510206541882,0.9400530677245827,0.9577582070820312,0.9807110694606158,0.9608009314560925,0.9640093522751447,0.9553320551017309,0.9539082534375487,0.9493653994250214,0.9506772620812953,0.9625305035657726,0.9690448200308076,0.9829874191061977,0.9421370941167407,0.9477043089008225,0.9570113812121662,0.955740387135132,0.9532697036802982,0.940266504211432,0.9570346711237351
1,0.9963983626379395,0.9817896236624394,0.9973059580548181,1.0016921647058359,0.9900048440129637,0.9810822303742648,0.9591819434282279,0.9511102814652157,0.9571917074829908,0.947667388484974,0.9495901433980526,0.9571298275430257,0.957653701019954,0.9675380343575661,0.984485816650382,0.9672878523876665,0.9712171300762227,0.9654083580042498,0.9659536064049696,0.9600666565343162,0.9576234893084213,0.9714963522898684,0.983327755616931,0.9862337105167968,0.9647080775770563,0.9641742511420559,0.9643766681810075,0.9591624336061636,0.9619282551513215,0.9512921769823104,0.9637121948146247
2,0.9875995170922061,1.0014856289396694,1.0025639899971233,0.9995157506726424,1.0127924378208404,1.0024502267349387,0.9967380292671505,0.9943334747814746,0.9939068158941213,0.9922214769362099,0.9965316911034902,0.9929380401644555,0.9968242824620774,0.9975327462607209,1.0037445309021225,1.0053538032513576,0.9989901344198187,0.9939303786927693,0.9904294196397353,0.993637673918262,0.9961138560585618,0.9951050199088145,0.990136236326576,0.9907172317880023,1.0003994306677753,1.0009414385102005,0.9964188636129301,1.0013142779463065,1.0027216150154015,0.9945665736025755,1.003446008830566
3,1.0121836451667352,0.9946094306208718,0.9763982010003566,0.9905511245826579,1.0280545593663755,1.0006673135332558,1.0033081823225376,1.0002728320527015,1.0003145495266927,1.0005157218703373,1.005160921695732,0.9969291360123348,0.9967243759923706,1.0227583280288675,1.0170047925066275,1.0271428120241117,1.0093041759586414,1.0083814782069198,1.0061026982526204,1.0001200830555075,1.003256174776058,1.009990603137206,1.002850421056964,1.0078906236365814,0.9958682711908858,1.0010190665615706,1.0029008399284234,1.0121059325711073,1.0035049654150123,1.0023701830986935,0.9971835702053518
4,1.0080718143763336,1.0002111689120534,1.0408369085627691,1.0222228734162062,1.0078742091004351,1.0192429654270623,1.0059320866159287,1.0012286731371391,1.0082840074821133,1.00531779504898,1.0203437320311028,1.0039209936937457,1.003309222550354,1.0003182313811474,1.0091587509684163,0.9989902086852233,1.0041381714367015,0.9997161271319155,1.0008969044952023,0.999486266820093,1.000115679808781,1.0031232902543925,1.000499449441847,1.0007145078031332,0.990044933203656,0.9913642093369243,1.019496999015016,1.0147132631926434,1.004167166420952,1.001955357159562,0.9955253146602945
5,1.0091836789199278,1.000026008095492,1.0103135314689362,0.9999905139109977,0.9950617608551693,1.0035919776838746,1.0027907257995397,1.0035806622844952,1.0011462804698597,1.0072835634917519,1.0049828045288716,0.9972845601938076,0.9994600958201455,1.0106728462194052,0.9978742114242488,1.0077864358293152,1.0056518501386922,1.004934889681851,1.0026595613168598,1.0031112561199131,0.9993137903044996,1.0018107840579569,0.9965233540274949,0.9963341283842893,0.9961748611535469,0.9970961958391511,1.0015857582593495,1.0009607043712125,1.0033646343485425,0.9961152627851951,0.9992245762753837
6,1.0058501034799434,1.00299695094861,0.9987136492253819,1.0055803694470677,0.9931622654950011,1.0039655372602336,1.000305762768093,0.9964021199360573,0.9975602022064949,0.9992549895505972,0.9874621053133884,1.0022747269447352,1.0046332107189335,1.0018400884568315,1.0028267685781211,1.0029903238399103,1.005276642593244,1.005185049412278,1.0002695271924151,1.0011853926759382,1.0048951710096634,0.9975355264229586,0.9934409849763021,1.0028786545931883,0.995155894429534,1.0008945362097836,1.0227710822691292,1.006542920870753,0.9992062224079878,1.0015631233371427,0.9991271554356869
7,1.005003082692737,1.0008345836883856,0.99371205154534,1.0035325169599967,0.9975145590808291,1.0055558567582425,1.0027546713437518,1.0052957043921613,1.004135746689457,1.0111126865939024,1.0045846524500062,1.006003757617162,1.006575395606637,1.0079506830548361,1.0012308191241408,1.0040615442838865,1.0070580743188922,1.0105997930139357,1.0075279909493742,1.0011984190590373,1.001728675970585,1.0058095423794973,0.9955070369591594,0.9932982640855449,1.005065033005995,1.0071383304174488,1.0278708578975457,1.018668005254592,1.0070914350815374,1.0087859187475905,1.0003431142278902
8,1.020760097520282,1.0007726978020535,0.9978769908761748,1.0007368144506092,1.0030798177061382,1.0018033564787292,1.0012403579402747,1.0027365756090096,1.002971066758334,1.0079096503464287,1.0180089077340595,1.005559757009208,1.0091045538181738,1.012853512860386,0.9940617911994076,1.0101656965977168,1.0002830921576336,1.000092593839131,1.000010441792484,1.0021735450780649,1.0015534865691478,1.0164818017634538,1.006193900047658,1.003260018261549,1.0100832896452887,1.008623454817004,1.0132558098062443,1.0148210149857386,1.0089189305840267,1.0055235877716713,0.998335940251004
9,0.9922908822977492,0.9946314027617403,1.0054563396297507,0.9947112320775185,0.9844629936718895,0.9985228286628998,1.001808337975724,0.9979753061801886,1.0016750981271914,0.9936251109999695,0.9990565370217878,1.0035312559403322,1.0009222244537734,1.004956479129828,0.9912786172789554,1.0002074234612104,0.9981088712262802,0.9984068639094261,0.993030857408796,0.9999933692134474,1.0011050189318116,1.0122848867828762,1.01584889913837,1.0126506105702155,1.0053623955764555,1.0021222816513837,0.999144715822779,0.9990793251240201,1.0110244902170704,1.004134114193137,1.0055733014654638
