,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.9776749619856303,0.9759842233217226,0.9534094323041341,0.9573807953442369,0.9703230684304772,0.9566734493185189,0.9527456874282277,0.954339655456133,0.9712664038995827,0.9519342709092662,0.9604383653618844,0.982506355552312,0.9770771913925118,0.9745175004328205
1,0.9939917055009289,0.9880502634194028,0.9558567090851041,0.9585712221235212,0.971649467651684,0.95911929576649,0.9583189009360799,0.9593015679798772,0.9728751679767079,0.9492169444344863,0.9737150636883463,0.9802493542706463,0.975806816815782,0.9773058721037218
2,0.988726514266663,0.9873566101166549,0.9867788871817241,0.9859310062572054,0.990767795904468,0.9861398495149735,0.9919629640263722,0.9887846943297364,0.9865962113966337,0.990373630045197,0.9924860735848485,0.9936373232557963,0.9960645751220021,0.9932958121944722
3,0.9889679786144226,0.992282816871826,0.9960424048448762,0.9955651622737302,0.9956284836843017,0.9945159569526617,0.9915625590667421,0.9929747020859921,0.9988143283199931,0.9923909100721804,0.9967729270919873,1.0008770960480835,1.0012105339749335,0.9972015544693662
4,0.9940528300973838,0.9930472522110889,1.002242220224653,1.001990129129182,1.0011558053256489,1.0039216852339397,0.9972902890652231,0.9976169084032325,0.9979846324129494,0.9995658204201432,1.0008606856700275,0.9951459588160821,0.9957999605685337,0.9997385808411454
5,1.0159753558119355,1.0097045011792558,0.9980851266775631,1.000725527829464,1.0036826004903165,0.998863347400223,0.9948264236132284,0.999255890131307,1.0012016381564042,0.9968570442994924,1.0057410782074634,1.002629551615932,1.0065623441757467,0.9983634342733554
6,0.9967372488726121,0.999367732052601,0.9999814555299753,1.000689411342008,0.9959269179418502,1.0009205169912823,1.0021352876273644,0.9976892093314966,0.9964505046106018,0.9909757340811783,0.9916568966478129,1.0022467758885283,0.9942015430752769,0.9998852773916206
7,0.9973457205959597,1.0001037510219841,1.0021742806984453,1.0050928143854378,0.9997363288610508,1.001310281606625,1.0035822606964033,0.9967444910136753,1.0019978840105401,1.000018760896229,0.9982348178849199,1.0053326140244132,1.0048240051640847,1.0000412966783032
8,1.0072691140063195,1.0039472273071677,1.0012781359881529,1.0058747564731265,1.005001638255894,1.0046381940518017,1.0015546429471496,0.9978503284325707,0.9993928144800311,1.0013382721349424,0.9963858469559032,0.9923164869337083,0.9938379839867577,0.9944449484901898
9,0.9997572681488026,0.9991131734044754,0.9987960794965419,0.9995431256810038,0.9992394725516273,0.9958429821371944,1.0020456915814648,1.0038754123239684,1.0027375598758619,0.9981364695156371,0.9958427977912612,0.9987011543517995,1.0032596895830026,0.9991604897623266
10,1.001916907659996,1.000150837594283,0.9983182740046794,1.000010972183588,0.9994378947189541,0.9982363400738764,0.9909498387944904,0.9997249991049654,1.0010271586600583,1.000770636011845,1.0025407855107842,0.9984141729340864,0.9984673786161952,0.9952073339381359
11,0.99825054568406,0.9984695859808678,1.0039559680474563,1.0050940294671566,0.999319496402102,1.0036963668645829,1.0006974883048296,1.0010285974329924,0.9978010564438854,0.9994890029008944,0.998877898880741,1.000355729782914,0.9977574432269849,1.0028534946464058
12,0.9947072239751041,0.9965439191416741,1.002717348346121,1.0066865920476797,1.0069566823006049,1.004713324440011,0.9964576672671898,1.0016990541616553,1.0022854933205427,0.9972566577583569,0.9989164961071992,0.9973824137372292,1.0038871696369103,0.9930124686603418
13,1.004780338169718,1.006250522068849,1.0034267480687888,0.995198094256584,0.9971512275353521,0.9975581788450609,1.0047861937515432,1.0071831782555853,1.00499950844046,1.0055943473548674,1.000448000464082,1.013064614374384,0.9998936848214651,1.0123930079501073
14,0.9988639596291505,0.997654122156421,1.0005213083845625,1.0076440587116686,1.0007035339503598,1.0063335581963362,1.0050887647190165,1.0013177476277069,1.0008353503411649,1.004958824092477,0.9983930350061504,1.0014361904711098,0.9966009646917302,1.0031900477388207
15,1.00385001123983,1.0037706281859111,1.0038334758113465,1.0032516574146497,1.002776678051164,1.0036836226228318,1.0039872895841149,1.0003763934490895,0.999040427037043,0.9979314251031915,0.9905398932122367,1.0007940425465667,1.003048569023008,1.00381842054115
16,1.0029782481053886,1.0027513171961329,1.0001926507223606,0.9980751255378767,0.99957959641932,1.0001955790613661,1.0024116074300267,1.0002242044406164,0.996094907545242,1.0031088561045263,0.9938428040321737,0.9949843745667446,1.0018078538505475,1.0005548659918257
17,1.0003314544956077,1.0046292188243595,1.0033791613523704,1.001503144012537,1.0009117649536368,1.0035113003177798,1.0029300812382764,1.0038292263874091,1.0020637272086677,1.0080725933858874,1.004353024438286,1.0066132250481261,1.0032293295434611,1.0061607498604193
18,1.0056837020662195,1.0027109176570652,1.0021065907581643,1.001509119285861,1.0021033767943777,1.0055436333123144,1.0032551821883087,0.9998932337092522,1.0033430508278902,1.003880034287302,1.002414677956322,1.0033792455417556,1.0054662846801268,1.0107423699749818
19,1.0024615414593747,1.0014770225491691,1.000218150761961,1.0030041030341146,1.0027897063275664,1.003993706201962,1.0035269101111342,1.000554778772294,0.9984990407092272,1.0016439933793462,0.9997253163258916,0.9968466682589013,0.9989434713093355,0.995311569538507
20,1.00187695965208,1.0011647566836839,0.9996875439332704,1.0013206329634057,0.999362646865043,0.9992561538753132,1.0057298524824307,1.0043671602098425,1.0009840349396024,0.9987241516552484,1.0048459972540287,1.0031231880981026,0.9961974682705369,1.0047764947951419
21,0.9975516118599247,0.9976441252492482,1.0014922681218266,1.0038033653827239,1.003462283485624,1.004132835732698,1.003898929254032,1.0001818121979942,0.997010291893381,1.001994780504758,0.9987207081896452,0.995886313968166,0.9955945752578584,1.0047054040071488
22,1.0004704981691064,1.00497857004617,1.0011253342649817,1.0096193490913135,1.0040656896704652,1.007539749310269,1.0067234509323886,1.0056972368141917,1.0003331328394367,1.0010754948319327,0.9968363491675654,0.9956713981452998,0.9975706939185877,0.9983744130605894
23,0.9976515408825456,0.9969696333324605,1.0018686221391935,0.9988364851877878,1.0020336666181058,0.9991879574117849,1.0116685932349925,1.0097708885173955,0.9987750401806684,1.0041294586107046,1.000990642073817,0.9924117493512253,1.0021415756331995,0.9963677135695307
24,1.0070629853535196,1.0064783027493978,0.9993275703152881,1.0015236784212993,1.0015598098092247,1.0004128505318641,1.00009493940039,0.9990735280378802,1.010239973331616,1.0018118543401617,0.9986574325761549,1.0094283591733633,1.0065981583089643,1.005308343091147
25,1.001148349973916,0.9996147803419658,0.9999075046119899,1.002337329517863,0.9991018643171765,0.9993925577109943,0.9998887868688321,0.9997659272419747,1.0019167060720975,1.003324795721858,1.0016148934197828,1.0078378169110362,1.0081548912122835,1.0043870006669942
26,0.9987249580295222,0.9989189567782221,1.004144391032305,1.0042907817982811,1.0006225185819273,1.0057470531072603,1.0048447059295318,1.004313747283569,1.0027379995469732,1.0004183281681158,0.9961402713627818,0.9942462003661845,0.9994138372446402,1.0021847742075332
27,1.00251791237687,1.0053684854550617,1.001867768028452,0.9985741518801362,1.002964443991552,0.9997460924933242,1.0061711578991048,1.005692944798643,1.0014485839374585,1.0035446414100122,1.0041052038999774,1.0021833098202753,1.0016466732263234,1.0008619281789228
28,1.0053707527305324,1.0093970497077651,0.9984277243089391,0.9998310136467375,1.0006837898717802,1.0004597798308144,1.010294458927908,1.0053508401884117,1.0047949533611809,1.0067430064882343,1.0009185740600197,1.0071808873118897,1.0038576644350123,1.005937057056817
29,0.99757177708313,1.0015944369927186,0.999579162176928,0.9992442916720199,1.0033895785288183,0.999819612075089,1.0104969616079977,0.9984801238692457,0.9961509177171199,0.9991594103981184,0.9987121944362867,1.0005728791177668,0.9928046512103766,1.0031370549854086
30,1.0072410793756734,1.0011867646067134,1.0011698322308926,0.9997960804485772,1.0030024402759723,0.99951699899829,1.0022960574310165,1.0002165699313372,0.9992225857163105,0.9960725299042251,1.0009697453863489,1.008741777774216,1.002096752269809,1.0005897956672012
31,1.0036017741780197,1.000438728710814,1.010337672522949,1.0045338699841202,0.9986334705508808,1.0065019288057786,1.0020014831270345,1.003291060004707,1.0099468693408493,0.9986785794133403,1.0043750027874863,0.9981249375999214,1.0008024248163598,1.0029741151389784
